center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
4,0.0,,107,107,0,,,,,0,100,,,,,c+4,noss,0.75,period,1.2193461249989923,None,None,,,,,,,,,,,0,107,107,688,603.8954201250162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8864603340044,603.8954201250162,604.6303870420088,604.6303870420088,604.6303870420088,604.7023532919993,604.7023532919993,604.7023532919993,605.1266268340114,period,1.2193461249989923,None,605.1267384170205,605.126776375022,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
8,15.0,,108,108,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.754141833022004,None,None,,,,,,,,,,,0,108,108,218,605.1333970840205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.1287542089995,605.1333970840205,605.6230763340136,605.6230763340136,605.6230763340136,605.6977748750069,605.6977748750069,605.6977748750069,606.8900562089984,period,1.754141833022004,None,606.890188334015,606.8902388340211,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,0.0,,109,109,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.7033799999917392,None,None,,,,,,,,,,,0,109,109,700,606.9005000000179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.8923230420041,606.9005000000179,607.8895797500154,607.8895797500154,607.8895797500154,607.964419542026,607.964419542026,607.964419542026,608.6318906250235,period,1.7033799999917392,None,608.6320234590094,608.6320727920101,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-6,-15.0,,110,110,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.6502520829963032,None,None,,,,,,,,,,,0,110,110,325,608.6476403340057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.6342037920258,608.6476403340057,609.6303835420113,609.6303835420113,609.6303835420113,609.7026551250019,609.7026551250019,609.7026551250019,610.3005977920257,z,1.6502520829963032,None,610.3007565420121,610.3008082919987,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,15.0,,111,111,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.7558117909939028,None,None,,,,,,,,,,,0,111,111,29,610.3118756250187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.3034545000119,610.3118756250187,611.2971268340189,611.2971268340189,611.2971268340189,611.3702265419997,611.3702265419997,611.3702265419997,612.0728528340114,z,1.7558117909939028,None,612.0729798750253,612.0730290840147,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,15.0,,112,112,0,,,,,100,0,,,,,c+0,poss,0.5,period,1.2872627500037197,None,None,,,,,,,,,,,0,112,112,51,612.0835558340186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.0753119170258,612.0835558340186,612.5735827920143,612.5735827920143,612.5735827920143,612.6476799170196,612.6476799170196,612.6476799170196,613.3731780420057,period,1.2872627500037197,None,613.3732808750065,613.3733200000133,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
6,15.0,,113,113,0,,,,,100,0,,,,,c+6,poss,1.0,z,1.8322777909925207,None,None,,,,,,,,,,,0,113,113,192,613.383541209012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.3752528340265,613.383541209012,614.3735485840007,614.3735485840007,614.3735485840007,614.4477876670135,614.4477876670135,614.4477876670135,615.2231213750201,z,1.8322777909925207,None,615.2233364999993,615.2234226250148,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,-15.0,,114,114,0,,,,,100,0,,,,,c-4,negs,1.25,period,2.2305044169770554,None,None,,,,,,,,,,,0,114,114,372,615.234115875006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.2258545840159,615.234115875006,616.4738392500149,616.4738392500149,616.4738392500149,616.5477866250149,616.5477866250149,616.5477866250149,617.4675111670222,period,2.2305044169770554,None,617.4677717919985,617.4678615420125,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,15.0,,115,115,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.3968865830102004,None,None,,,,,,,,,,,0,115,115,99,617.4795952920103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.4703763750149,617.4795952920103,618.2141082090093,618.2141082090093,618.2141082090093,618.2859912500135,618.2859912500135,618.2859912500135,618.8832893750223,z,1.3968865830102004,None,618.8834111670149,618.8834607500175,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,116,116,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.2563174999959301,None,None,,,,,,,,,,,0,116,116,631,618.8945046670269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.8859020000091,618.8945046670269,619.3807929590112,619.3807929590112,619.3807929590112,619.4525965840148,619.4525965840148,619.4525965840148,620.156264417019,period,1.2563174999959301,None,620.1563885420037,620.1564413340238,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,15.0,,117,117,0,,,,,100,0,,,,,c+4,poss,0.75,period,2.3643152919830754,None,None,,,,,,,,,,,0,117,117,142,620.1672311670263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.1585688750201,620.1672311670263,620.9072632500029,620.9072632500029,620.9072632500029,620.981282917026,620.981282917026,620.981282917026,622.5346758750093,period,2.3643152919830754,None,622.534838542022,622.5348929590255,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,118,118,0,,,,,0,100,,,,,c-2,noss,1.0,period,2.012591042002896,None,None,,,,,,,,,,,0,118,118,568,622.5465880840202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.5374086670054,622.5465880840202,623.5308098340174,623.5308098340174,623.5308098340174,623.6028418340138,623.6028418340138,623.6028418340138,624.5668189170246,period,2.012591042002896,None,624.5669469170098,624.5669959590014,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,15.0,,119,119,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.2551062499987893,None,None,,,,,,,,,,,0,119,119,1,624.5781282090174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.5694531670015,624.5781282090174,625.0638222499983,625.0638222499983,625.0638222499983,625.137132792006,625.137132792006,625.137132792006,625.8386686670128,z,1.2551062499987893,None,625.838805834006,625.8388620840269,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
8,15.0,,120,120,0,,,,,100,0,,,,,c+8,poss,1.0,period,2.1380125830182806,None,None,,,,,,,,,,,0,120,120,241,625.850493542006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.841262959002,625.850493542006,626.8402312500111,626.8402312500111,626.8402312500111,626.9146789590013,626.9146789590013,626.9146789590013,627.9989898340136,period,2.1380125830182806,None,627.9990309170098,627.9990445000003,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,121,121,0,,,,,0,100,,,,,c-2,noss,0.5,z,2.1085001250030473,None,None,,,,,,,,,,,0,121,121,546,628.0064665420214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9998911670118,628.0064665420214,628.4909256250248,628.4909256250248,628.4909256250248,628.5649462090223,628.5649462090223,628.5649462090223,630.1175189170172,z,2.1085001250030473,None,630.1177882090269,630.1178636670229,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,122,122,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.891967959003523,None,None,,,,,,,,,,,0,122,122,630,630.129305459006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.1204012920207,630.129305459006,630.6146450000233,630.6146450000233,630.6146450000233,630.6864759169985,630.6864759169985,630.6864759169985,632.0244987500191,period,1.891967959003523,None,632.0246583340049,632.0247135420213,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,123,123,0,,,,,0,100,,,,,c-2,noss,1.25,z,2.1638235000136774,None,None,,,,,,,,,,,0,123,123,585,632.0355345420248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0274463340174,632.0355345420248,633.273834334017,633.273834334017,633.273834334017,633.348622709018,633.348622709018,633.348622709018,634.2114788750187,z,2.1638235000136774,None,634.211579084018,634.2116356670158,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,0.0,,124,124,0,,,,,0,100,,,,,c-4,noss,1.25,period,1.8265174999833107,None,None,,,,,,,,,,,0,124,124,543,634.2181011670036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.2136544170207,634.2181011670036,635.4571413750236,635.4571413750236,635.4571413750236,635.5318930840003,635.5318930840003,635.5318930840003,636.0505380840041,period,1.8265174999833107,None,636.050640292,636.0506790840009,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,15.0,,125,125,0,,,,,100,0,,,,,c+4,poss,0.5,period,2.0708176670013927,None,None,,,,,,,,,,,0,125,125,130,636.061617875006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.0526412920153,636.061617875006,636.548057500011,636.548057500011,636.548057500011,636.6208948749991,636.6208948749991,636.6208948749991,638.1354243750102,period,2.0708176670013927,None,638.135559834016,638.1356098750257,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,-15.0,,126,126,0,,,,,100,0,,,,,c+2,negs,1.25,period,2.4245700830069836,None,None,,,,,,,,,,,0,126,126,499,638.1468818340218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.1379365840112,638.1468818340218,639.381542417017,639.381542417017,639.381542417017,639.4537932920211,639.4537932920211,639.4537932920211,640.5841425000108,period,2.4245700830069836,None,640.5842751669989,640.5843254170031,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,15.0,,127,127,0,,,,,100,0,,,,,c+4,poss,0.5,period,2.3055320409766864,None,None,,,,,,,,,,,0,127,127,131,640.5953221250093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.5867175000021,640.5953221250093,641.0815294590138,641.0815294590138,641.0815294590138,641.1544654169993,641.1544654169993,641.1544654169993,642.9074582090252,period,2.3055320409766864,None,642.9075976250169,642.9076480000222,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,0.0,,128,128,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.6303173329797573,None,None,,,,,,,,,,,0,128,128,672,642.9186849170073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.910293834022,642.9186849170073,643.4079459590139,643.4079459590139,643.4079459590139,643.4820914590091,643.4820914590091,643.4820914590091,644.5518570000131,period,1.6303173329797573,None,644.5520928750047,644.552203625004,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,15.0,,129,129,0,,,,,100,0,,,,,c-2,poss,1.25,z,2.1197533330123406,None,None,,,,,,,,,,,0,129,129,41,644.5632883340004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.554711542005,644.5632883340004,645.7984462500026,645.7984462500026,645.7984462500026,645.870689125004,645.870689125004,645.870689125004,646.69513508401,z,2.1197533330123406,None,646.6952360840223,646.6952770420176,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,0.0,,130,130,0,,,,,0,100,,,,,c-4,noss,1.0,z,1.7929057920118794,None,None,,,,,,,,,,,0,130,130,529,646.7017231250065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.697296584025,646.7017231250065,647.6909485420038,647.6909485420038,647.6909485420038,647.7656292090251,647.7656292090251,647.7656292090251,648.5012320420064,z,1.7929057920118794,None,648.5013337090204,648.5013715420209,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,15.0,,131,131,0,,,,,100,0,,,,,c+0,poss,0.5,period,1.6240275840100367,None,None,,,,,,,,,,,0,131,131,44,648.5120114170131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.503345709003,648.5120114170131,648.9985474999994,648.9985474999994,648.9985474999994,649.0720022919995,649.0720022919995,649.0720022919995,650.1404180000245,period,1.6240275840100367,None,650.140551709017,650.140603125008,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,0.0,,132,132,0,,,,,0,100,,,,,c+0,noss,1.0,period,4.027514874993358,None,None,,,,,,,,,,,0,132,132,617,650.1516946250049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.1428924170032,650.1516946250049,651.1417085000139,651.1417085000139,651.1417085000139,651.215708542004,651.215708542004,651.215708542004,654.1843930840259,period,4.027514874993358,None,654.1845007090014,654.1845399590093,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-8,-15.0,,133,133,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.2160329999751411,None,None,,,,,,,,,,,0,133,133,287,654.1950985420262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.1865235420119,654.1950985420262,,,,,,,655.4182704590203,z,1.2160329999751411,None,655.4184523750155,655.4185062920151,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
6,15.0,,134,134,0,,,,,100,0,,,,,c+6,poss,1.25,period,1.1628301249875221,None,None,,,,,,,,,,,0,134,134,200,655.4301635420125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.4213462920161,655.4301635420125,,,,,,,656.6005600420176,period,1.1628301249875221,None,656.6006841250055,656.6007384590048,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
2,0.0,,135,135,0,,,,,0,100,,,,,c+2,noss,1.0,period,2.8940669169824105,None,None,,,,,,,,,,,0,135,135,656,656.6117745420197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.6028785840026,656.6117745420197,657.5988428340061,657.5988428340061,657.5988428340061,657.6717632500222,657.6717632500222,657.6717632500222,659.5335712090018,period,2.8940669169824105,None,659.5336959590204,659.5337455840199,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-6,-15.0,,136,136,0,,,,,100,0,,,,,c-6,negs,0.5,period,1.3921832920168526,None,None,,,,,,,,,,,0,136,136,304,659.5494604590058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.5362710840127,659.5494604590058,660.0321568750078,660.0321568750078,660.0321568750078,660.1046433750016,660.1046433750016,660.1046433750016,660.9520967499993,period,1.3921832920168526,None,660.9522445420153,660.9523143340193,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,137,137,0,,,,,0,100,,,,,c-2,noss,1.25,z,2.12762450001901,None,None,,,,,,,,,,,0,137,137,587,660.9638972920075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.954667959013,660.9638972920075,662.198918500013,662.198918500013,662.198918500013,662.2830785840051,662.2830785840051,662.2830785840051,663.1017573340214,z,2.12762450001901,None,663.1019102499995,663.1019644590269,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
0,15.0,,138,138,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.7075033750152215,None,None,,,,,,,,,,,0,138,138,53,663.113392625004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.1044749170251,663.113392625004,663.848058500007,663.848058500007,663.848058500007,663.9208633750095,663.9208633750095,663.9208633750095,664.8240765420196,z,1.7075033750152215,None,664.8242051670095,664.8242854170094,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
8,15.0,,139,139,0,,,,,100,0,,,,,c+8,poss,0.5,period,1.13413158399635,None,None,,,,,,,,,,,0,139,139,211,664.8354730420106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.8266022500175,664.8354730420106,665.3254601670196,665.3254601670196,665.3254601670196,665.3994367090054,665.3994367090054,665.3994367090054,665.9738459590008,period,1.13413158399635,None,665.9739527089987,665.9739918340056,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
8,15.0,,140,140,0,,,,,100,0,,,,,c+8,poss,0.75,period,1.6591039590130094,None,None,,,,,,,,,,,0,140,140,228,665.9849615840067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.9759329170047,665.9849615840067,666.725447875011,666.725447875011,666.725447875011,666.7996220000205,666.7996220000205,666.7996220000205,667.6522897090181,period,1.6591039590130094,None,667.6524240420258,667.6524922920216,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-4,-15.0,,141,141,0,,,,,100,0,,,,,c-4,negs,1.0,period,1.9928637080010958,None,None,,,,,,,,,,,0,141,141,365,667.6640877090103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.6548244170262,667.6640877090103,668.6492727920122,668.6492727920122,668.6492727920122,668.7214497500099,668.7214497500099,668.7214497500099,669.6695320420258,period,1.9928637080010958,None,669.6696331250132,669.669672042015,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,0.0,,142,142,0,,,,,0,100,,,,,c+4,noss,0.75,period,2.6083227079943754,None,None,,,,,,,,,,,0,142,142,687,669.6831152500235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.6716425839986,669.6831152500235,670.4159928340232,670.4159928340232,670.4159928340232,670.4879802920041,670.4879802920041,670.4879802920041,672.3019094589981,period,2.6083227079943754,None,672.3020314590249,672.3020975000109,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,-15.0,,143,143,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.637388875009492,None,None,,,,,,,,,,,0,143,143,396,672.3128533340059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.3041647920036,672.3128533340059,673.0493937920255,673.0493937920255,673.0493937920255,673.121488292003,673.121488292003,673.121488292003,673.9530241670145,period,1.637388875009492,None,673.953199792013,673.9532538340136,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
4,0.0,,144,144,0,,,,,0,100,,,,,c+4,noss,1.25,period,2.227871542010689,None,None,,,,,,,,,,,0,144,144,713,673.964550167002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.955579875008,673.964550167002,675.1994003750151,675.1994003750151,675.1994003750151,675.2713882920216,675.2713882920216,675.2713882920216,676.2021895000071,period,2.227871542010689,None,676.2023154589988,676.2023656670062,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
-2,0.0,,145,145,0,,,,,0,100,,,,,c-2,noss,0.5,period,2.837156749999849,None,None,,,,,,,,,,,0,145,145,550,676.213246209023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.2045750420075,676.213246209023,676.6984952090133,676.6984952090133,676.6984952090133,676.7723306670086,676.7723306670086,676.7723306670086,679.0532013750053,period,2.837156749999849,None,679.0534261249995,679.0535108750046,None,,,,,,,,,,,,21049981,0,2025-12-11_12h58.13.581,tilt_mocs,2024.2.4,119.0935196494974,2025-12-11 12h58.24.140896 -0500,
