center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-4,-15.0,,439,439,0,,,,,100,0,,,,,c-4,negs,0.75,z,1.3264286250050645,None,None,,,,,,,,,,,0,439,439,353,886.4769030839961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.4678927920031,886.4769030839961,887.2172028749992,887.2172028749992,887.2172028749992,887.2917321249988,887.2917321249988,887.2917321249988,887.8110650419985,z,1.3264286250050645,None,887.8112181249962,887.811276417,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,440,440,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.2456618329961202,None,None,,,,,,,,,,,0,440,440,267,887.8228250839966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.8137263750032,887.8228250839966,888.5580904169983,888.5580904169983,888.5580904169983,888.6296106669979,888.6296106669979,888.6296106669979,889.0771276669984,z,1.2456618329961202,None,889.0772572920032,889.0773110000009,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,0.0,,441,441,0,,,,,0,100,,,,,c-4,noss,0.75,period,2.351871916995151,None,None,,,,,,,,,,,0,441,441,522,889.0879377090023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.0794642499968,889.0879377090023,889.8245096669998,889.8245096669998,889.8245096669998,889.896762874996,889.896762874996,889.896762874996,891.4440032920029,period,2.351871916995151,None,891.4441359999983,891.4441905420026,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,0.0,,442,442,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.8335133329965174,None,None,,,,,,,,,,,0,442,442,662,891.4548224589962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.4462277920029,891.4548224589962,892.6912094590007,892.6912094590007,892.6912094590007,892.7752373339972,892.7752373339972,892.7752373339972,893.2944345419965,period,1.8335133329965174,None,893.2945893340002,893.2946515419972,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
4,0.0,,443,443,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.4717862909965334,None,None,,,,,,,,,,,0,443,443,695,893.3068790420002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.2978531249973,893.3068790420002,894.2913332090029,894.2913332090029,894.2913332090029,894.3639760419974,894.3639760419974,894.3639760419974,894.7836829590015,period,1.4717862909965334,None,894.7838087920027,894.7838577500006,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,15.0,,444,444,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.282125707999512,None,None,,,,,,,,,,,0,444,444,11,894.7940946250019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.7858603339992,894.7940946250019,895.5339234589992,895.5339234589992,895.5339234589992,895.6085446669967,895.6085446669967,895.6085446669967,896.0877667090026,z,1.282125707999512,None,896.087872791999,896.0879162920028,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
4,0.0,,445,445,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.0539509579975856,None,None,,,,,,,,,,,0,445,445,675,896.0943331250019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.089916334,896.0943331250019,896.5835859590006,896.5835859590006,896.5835859590006,896.6586726669993,896.6586726669993,896.6586726669993,897.1610051669995,period,1.0539509579975856,None,897.1611679170019,897.1612257919987,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
6,15.0,,446,446,0,,,,,100,0,,,,,c+6,poss,1.0,period,1.4999228750020848,None,None,,,,,,,,,,,0,446,446,199,897.1732365839998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.164062374999,897.1732365839998,898.1582350419994,898.1582350419994,898.1582350419994,898.2305283750029,898.2305283750029,898.2305283750029,898.6777322499984,period,1.4999228750020848,None,898.6778572920011,898.677909500002,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,447,447,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.2269178749993443,None,None,,,,,,,,,,,0,447,447,264,898.6888283750013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.680190250001,898.6888283750013,899.424863375003,899.424863375003,899.424863375003,899.4970659169994,899.4970659169994,899.4970659169994,899.918628792002,z,1.2269178749993443,None,899.918789000003,899.9188490000015,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,0.0,,448,448,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.0438307090007584,None,None,,,,,,,,,,,0,448,448,511,899.9289450840006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.9210346670006,899.9289450840006,900.4174005000023,900.4174005000023,900.4174005000023,900.4921368750001,900.4921368750001,900.4921368750001,900.9777646669972,z,1.0438307090007584,None,900.977919375,900.9779716670018,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,-15.0,,449,449,0,,,,,100,0,,,,,c-4,negs,1.0,period,2.0032684580000932,None,None,,,,,,,,,,,0,449,449,365,900.9896543750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.9806927919999,900.9896543750001,901.974962291999,901.974962291999,901.974962291999,902.0480501249986,902.0480501249986,902.0480501249986,903.004205792,period,2.0032684580000932,None,903.004309750002,903.0043529999966,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-6,-15.0,,450,450,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.65021058399725,None,None,,,,,,,,,,,0,450,450,320,903.0110625419984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.0063270419996,903.0110625419984,904.000860250002,904.000860250002,904.000860250002,904.0753183749985,904.0753183749985,904.0753183749985,904.6680127919972,z,1.65021058399725,None,904.6681699170003,904.6682209589999,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
4,0.0,,451,451,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.8597495830035768,None,None,,,,,,,,,,,0,451,451,713,904.6792354170029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.6713037919981,904.6792354170029,905.9165216249967,905.9165216249967,905.9165216249967,905.992337292002,905.992337292002,905.992337292002,906.5450204590015,period,1.8597495830035768,None,906.5451591250021,906.5452135840023,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,15.0,,452,452,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.7858242500005872,None,None,,,,,,,,,,,0,452,452,83,906.5561658750012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.5474189590022,906.5561658750012,907.7907949590008,907.7907949590008,907.7907949590008,907.8639465840024,907.8639465840024,907.8639465840024,908.3444356249965,z,1.7858242500005872,None,908.3445426670005,908.3445860840002,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,15.0,,453,453,0,,,,,100,0,,,,,c+2,poss,1.0,z,1.6096278750046622,None,None,,,,,,,,,,,0,453,453,113,908.3551566669994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.3465943339979,908.3551566669994,909.3418196249986,909.3418196249986,909.3418196249986,909.4147687500008,909.4147687500008,909.4147687500008,909.9672092499968,z,1.6096278750046622,None,909.9673134589975,909.967357417001,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
8,15.0,,454,454,0,,,,,100,0,,,,,c+8,poss,1.0,z,1.966760000002978,None,None,,,,,,,,,,,0,454,454,236,909.9781325840013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.9693819169988,909.9781325840013,910.9678348340021,910.9678348340021,910.9678348340021,911.0412679590008,911.0412679590008,911.0412679590008,911.9508207089966,z,1.966760000002978,None,911.9509704590018,911.9510310839978,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,0.0,,455,455,0,,,,,0,100,,,,,c+0,noss,1.0,z,1.5659483749986975,None,None,,,,,,,,,,,0,455,455,619,911.9622075000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.9538114590032,911.9622075000007,912.9513139589981,912.9513139589981,912.9513139589981,913.0259410419967,913.0259410419967,913.0259410419967,913.5340294999987,z,1.5659483749986975,None,913.5341557499996,913.5342113340012,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,-15.0,,456,456,0,,,,,100,0,,,,,c+0,negs,0.5,period,1.0824753329943633,None,None,,,,,,,,,,,0,456,456,428,913.5448965839969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.5366447920023,913.5448965839969,914.0350888339963,914.0350888339963,914.0350888339963,914.1092747090006,914.1092747090006,914.1092747090006,914.6331499590015,period,1.0824753329943633,None,914.6332777089992,914.6333337089964,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,0.0,,457,457,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.2676677079944056,None,None,,,,,,,,,,,0,457,457,567,914.6445872920012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.6357305839992,914.6445872920012,915.384722458999,915.384722458999,915.384722458999,915.4590045000004,915.4590045000004,915.4590045000004,915.9180822089984,z,1.2676677079944056,None,915.9181900839976,915.9182350839983,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,458,458,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.425296833003813,None,None,,,,,,,,,,,0,458,458,269,915.9283509590023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.9202409589998,915.9283509590023,916.668294916999,916.668294916999,916.668294916999,916.7426403749996,916.7426403749996,916.7426403749996,917.3619683340003,z,1.425296833003813,None,917.3621178749963,917.3621751669998,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
4,0.0,,459,459,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.1540912499986007,None,None,,,,,,,,,,,0,459,459,674,917.3731715419999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.3644054999968,917.3731715419999,917.8587872919961,917.8587872919961,917.8587872919961,917.9318074999974,917.9318074999974,917.9318074999974,918.5344092090018,period,1.1540912499986007,None,918.5345192500026,918.5345631669989,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,15.0,,460,460,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.3264798749951296,None,None,,,,,,,,,,,0,460,460,58,918.5448854999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.5365667090009,918.5448854999995,919.2850366249986,919.2850366249986,919.2850366249986,919.3594082499985,919.3594082499985,919.3594082499985,919.8774822920022,z,1.3264798749951296,None,919.8776043339967,919.8776578749967,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,15.0,,461,461,0,,,,,100,0,,,,,c+0,poss,0.5,z,1.1408569580016774,None,None,,,,,,,,,,,0,461,461,44,919.8889902090013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.8800284999961,919.8889902090013,920.3755424589981,920.3755424589981,920.3755424589981,920.4474753749964,920.4474753749964,920.4474753749964,921.0337740000032,z,1.1408569580016774,None,921.0339013749981,921.033954833998,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,0.0,,462,462,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.651426625001477,None,None,,,,,,,,,,,0,462,462,655,921.0450413340004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.0360439169963,921.0450413340004,922.0352473340026,922.0352473340026,922.0352473340026,922.1094489590032,922.1094489590032,922.1094489590032,922.6997623339994,period,1.651426625001477,None,922.6998614999975,922.6999047089994,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,15.0,,463,463,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8821071249985835,None,None,,,,,,,,,,,0,463,463,41,922.7111342499993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.701861374997,922.7111342499993,923.9414108339988,923.9414108339988,923.9414108339988,924.0145563749975,924.0145563749975,924.0145563749975,924.5957464590028,z,1.8821071249985835,None,924.5958868340022,924.5959440419974,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
6,15.0,,464,464,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.0153866249966086,None,None,,,,,,,,,,,0,464,464,171,924.6070956249969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.5985126250016,924.6070956249969,925.0925587500024,925.0925587500024,925.0925587500024,925.1653560420018,925.1653560420018,925.1653560420018,925.6292758749987,period,1.0153866249966086,None,925.6294247089972,925.629485874997,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,465,465,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.6281349579949165,None,None,,,,,,,,,,,0,465,465,292,925.6399666249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.6317492919989,925.6399666249999,926.8749622920004,926.8749622920004,926.8749622920004,926.9484054170025,926.9484054170025,926.9484054170025,927.2792029170014,z,1.6281349579949165,None,927.2794481250021,927.2795649589971,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,-15.0,,466,466,0,,,,,100,0,,,,,c-4,negs,0.5,period,1.5696756250035833,None,None,,,,,,,,,,,0,466,466,339,927.2913524589967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.2822454589987,927.2913524589967,927.7758674590004,927.7758674590004,927.7758674590004,927.8481223749986,927.8481223749986,927.8481223749986,928.8671433339987,period,1.5696756250035833,None,928.8672995000015,928.8673617919994,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,15.0,,467,467,0,,,,,100,0,,,,,c+2,poss,1.25,period,1.8055129580025095,None,None,,,,,,,,,,,0,467,467,122,928.8786978339995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.8696924589967,928.8786978339995,930.1182078749989,930.1182078749989,930.1182078749989,930.1931034169975,930.1931034169975,930.1931034169975,930.6954032499998,period,1.8055129580025095,None,930.6955332090001,930.695588249997,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-2,-15.0,,468,468,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.697744833996694,None,None,,,,,,,,,,,0,468,468,411,930.7065543749995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.697858458996,930.7065543749995,931.9426033339987,931.9426033339987,931.9426033339987,932.0150780839977,932.0150780839977,932.0150780839977,932.4119418749979,period,1.697744833996694,None,932.4120727089976,932.4121268340023,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,15.0,,469,469,0,,,,,100,0,,,,,c+2,poss,0.75,period,1.2538953339972068,None,None,,,,,,,,,,,0,469,469,103,932.4231375840027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.4146145839986,932.4231375840027,933.1584319169997,933.1584319169997,933.1584319169997,933.2313215000031,933.2313215000031,933.2313215000031,933.6796339170032,period,1.2538953339972068,None,933.6797532499986,933.6797994169974,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-6,-15.0,,470,470,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.5399314590031281,None,None,,,,,,,,,,,0,470,470,322,933.6905180839967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933.681908833998,933.6905180839967,934.6763310419992,934.6763310419992,934.6763310419992,934.747796292002,934.747796292002,934.747796292002,935.2349747089975,z,1.5399314590031281,None,935.2350745419972,935.2351189999972,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,0.0,,471,471,0,,,,,0,100,,,,,c-4,noss,1.25,z,1.8444263339988538,None,None,,,,,,,,,,,0,471,471,536,935.2455591670005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.2371622499995,935.2455591670005,936.4861277090022,936.4861277090022,936.4861277090022,936.5600154589993,936.5600154589993,936.5600154589993,937.0957049589997,z,1.8444263339988538,None,937.0958654589995,937.0959170839997,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-8,-15.0,,472,472,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.8259912499997881,None,None,,,,,,,,,,,0,472,472,284,937.1074680419988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.0986254590025,937.1074680419988,938.3428166669983,938.3428166669983,938.3428166669983,938.4268722499983,938.4268722499983,938.4268722499983,938.9365850000031,z,1.8259912499997881,None,938.9367420420022,938.9367992499974,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
-4,0.0,,473,473,0,,,,,0,100,,,,,c-4,noss,0.5,z,2.014378709005541,None,None,,,,,,,,,,,0,473,473,510,938.9479764170028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.9402158750017,938.9479764170028,939.4362225840014,939.4362225840014,939.4362225840014,939.5100039999961,939.5100039999961,939.5100039999961,940.9687946249978,z,2.014378709005541,None,940.968925084002,940.9689804590016,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,0.0,,474,474,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.947237500004121,None,None,,,,,,,,,,,0,474,474,654,940.9795866249988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.971345083999,940.9795866249988,941.9691354590032,941.9691354590032,941.9691354590032,942.0435036670024,942.0435036670024,942.0435036670024,942.9297332089991,period,1.947237500004121,None,942.9298894169988,942.9299475000007,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
2,-15.0,,475,475,0,,,,,100,0,,,,,c+2,negs,1.0,period,1.6026242500010994,None,None,,,,,,,,,,,0,475,475,488,942.9409364590028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.9322240839974,942.9409364590028,943.9263559589963,943.9263559589963,943.9263559589963,943.9985529999976,943.9985529999976,943.9985529999976,944.5464311249962,period,1.6026242500010994,None,944.5465690420024,944.5466265419964,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,0.0,,476,476,0,,,,,0,100,,,,,c+0,noss,0.75,period,1.4967686670061084,None,None,,,,,,,,,,,0,476,476,609,944.5576617920015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.5489613340033,944.5576617920015,945.2931393339968,945.2931393339968,945.2931393339968,945.3660499589969,945.3660499589969,945.3660499589969,946.0631606250026,period,1.4967686670061084,None,946.0633033749982,946.0633581669972,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
0,-15.0,,477,477,0,,,,,100,0,,,,,c+0,negs,0.75,period,1.3568786250034464,None,None,,,,,,,,,,,0,477,477,436,946.0749001669974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.0660012090011,946.0749001669974,946.8088782499981,946.8088782499981,946.8088782499981,946.882812374999,946.882812374999,946.882812374999,947.435825624998,period,1.3568786250034464,None,947.4359405840005,947.4359874169968,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
4,0.0,,478,478,0,,,,,0,100,,,,,c+4,noss,0.5,period,1.0973371250001946,None,None,,,,,,,,,,,0,478,478,679,947.4467339589974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.438533499997,947.4467339589974,947.9356293750025,947.9356293750025,947.9356293750025,948.0092713749982,948.0092713749982,948.0092713749982,948.5469302089987,period,1.0973371250001946,None,948.5470948340007,948.547155334003,None,,,,,,,,,,,,21040100,1,2026-02-12_12h39.57.646,tilt_mocs,2024.2.4,None,2026-02-12 12h54.07.649896 -0500,
