center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-8,-15.0,,176,176,0,,,,,,,,,,c-8,negs,100,1.0,z,1.520659000001615,None,None,,,,,,,,,,,0,176,176,236,1584.5057411250018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.4969085000048,1584.5057411250018,1585.4923350830068,1585.4923350830068,1585.5644440830074,1585.5644440830074,1586.0296379580104,z,1.520659000001615,None,1586.0297704999975,1586.0298242920107,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,177,177,0,,,,,,,,,,c-4,noss,0,1.25,z,1.6351880000001984,None,None,,,,,,,,,,,0,177,177,459,1586.0415030830045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1586.0323763330089,1586.0415030830045,1587.2756366250105,1587.2756366250105,1587.347608791999,1587.347608791999,1587.6794661250024,z,1.6351880000001984,None,1587.679637207999,1587.6796882920025,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,-15.0,,178,178,0,,,,,,,,,,c-2,negs,100,1.25,period,1.764040166992345,None,None,,,,,,,,,,,0,178,178,355,1587.6915885830094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.6823567920073,1587.6915885830094,1588.9257842500083,1588.9257842500083,1588.9978374170023,1588.9978374170023,1589.462657541997,period,1.764040166992345,None,1589.462797375003,1589.4628499170067,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,179,179,0,,,,,,,,,,c+0,poss,100,1.25,z,1.6948978750006063,None,None,,,,,,,,,,,0,179,179,70,1589.4738994579966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589.4649869170098,1589.4738994579966,1590.7082365000097,1590.7082365000097,1590.7814527919982,1590.7814527919982,1591.1788500830007,z,1.6948978750006063,None,1591.1790964170068,1591.179203874999,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,180,180,0,,,,,,,,,,c+2,poss,100,1.0,z,1.5032020829967223,None,None,,,,,,,,,,,0,180,180,96,1591.1908131670061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1591.181702832997,1591.1908131670061,1592.175739875005,1592.175739875005,1592.2481005419977,1592.2481005419977,1592.7001242920087,z,1.5032020829967223,None,1592.7002476250054,1592.7002993750066,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,-15.0,,181,181,0,,,,,,,,,,c-2,negs,100,0.5,z,1.0484193330048583,None,None,,,,,,,,,,,0,181,181,332,1592.7114952499978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.7023066249967,1592.7114952499978,1593.2012216669973,1593.2012216669973,1593.2766166670044,1593.2766166670044,1593.762385916998,z,1.0484193330048583,None,1593.7624924999982,1593.762533083005,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,182,182,0,,,,,,,,,,c+0,poss,100,0.75,z,1.1127379159879638,None,None,,,,,,,,,,,0,182,182,46,1593.773006375006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.764484667001,1593.773006375006,1594.509132667008,1594.509132667008,1594.5813527499995,1594.5813527499995,1594.8953128330031,z,1.1127379159879638,None,1594.89544475,1594.8954949170002,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,183,183,0,,,,,,,,,,c+2,noss,0,1.0,period,1.3876561670040246,None,None,,,,,,,,,,,0,183,183,601,1594.9066992080043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.8979475420056,1594.9066992080043,1595.8925442080072,1595.8925442080072,1595.9644704579987,1595.9644704579987,1596.3013160420087,period,1.3876561670040246,None,1596.3014396670042,1596.301487625009,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,184,184,0,,,,,,,,,,c-4,negs,100,0.75,period,1.0985240419977345,None,None,,,,,,,,,,,0,184,184,304,1596.3125663329993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.3036162080098,1596.3125663329993,1597.0518358749978,1597.0518358749978,1597.1264599999995,1597.1264599999995,1597.4181275830051,period,1.0985240419977345,None,1597.418239250008,1597.4182782920107,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,185,185,0,,,,,,,,,,c-4,noss,0,0.75,z,1.3055083329963963,None,None,,,,,,,,,,,0,185,185,445,1597.4289011670044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.420232000004,1597.4289011670044,1598.1685544170032,1598.1685544170032,1598.2433926250087,1598.2433926250087,1598.7453915829974,z,1.3055083329963963,None,1598.7455210830085,1598.7455720419966,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,0.0,,186,186,0,,,,,,,,,,c+4,noss,0,0.75,period,1.3075320000061765,None,None,,,,,,,,,,,0,186,186,629,1598.7563497500087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.7476383750036,1598.7563497500087,1599.4926876250101,1599.4926876250101,1599.564644291997,1599.564644291997,1600.0678513330058,period,1.3075320000061765,None,1600.0679764579982,1600.0680301670072,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,187,187,0,,,,,,,,,,c+0,negs,100,1.25,period,1.808120208006585,None,None,,,,,,,,,,,0,187,187,392,1600.0791783750028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0701650830015,1600.0791783750028,1601.3189757920045,1601.3189757920045,1601.3935340419994,1601.3935340419994,1601.8956447500095,period,1.808120208006585,None,1601.8958065000043,1601.8958574170101,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
6,15.0,,188,188,0,,,,,,,,,,c+6,poss,100,0.75,period,1.2608735410030931,None,None,,,,,,,,,,,0,188,188,156,1601.9079966249992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.8986790420022,1601.9079966249992,1602.642782625,1602.642782625,1602.7148288330063,1602.7148288330063,1603.1788412500027,period,1.2608735410030931,None,1603.1789695000043,1603.1790194580099,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-6,-15.0,,189,189,0,,,,,,,,,,c-6,negs,100,1.25,z,2.1617461669957265,None,None,,,,,,,,,,,0,189,189,284,1603.189930833003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.181256625001,1603.189930833003,1604.4263025420078,1604.4263025420078,1604.4992699580034,1604.4992699580034,1605.3622905000084,z,2.1617461669957265,None,1605.3623983750003,1605.3624377079977,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,190,190,0,,,,,,,,,,c+0,negs,100,1.0,period,1.5368046250077896,None,None,,,,,,,,,,,0,190,190,380,1605.373100833007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.364375582998,1605.373100833007,1606.3595532920008,1606.3595532920008,1606.4331466250005,1606.4331466250005,1606.9130250000017,period,1.5368046250077896,None,1606.9131740830053,1606.9132544580061,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-6,-15.0,,191,191,0,,,,,,,,,,c-6,negs,100,1.0,period,1.5027631660050247,None,None,,,,,,,,,,,0,191,191,278,1606.924383250007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.9155096250033,1606.924383250007,1607.9096022080048,1607.9096022080048,1607.9817921670037,1607.9817921670037,1608.4301721670054,period,1.5027631660050247,None,1608.4303349580005,1608.4303855420003,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,192,192,0,,,,,,,,,,c+0,poss,100,1.0,period,1.5561694160132902,None,None,,,,,,,,,,,0,192,192,59,1608.442683583009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.4337039579987,1608.442683583009,1609.4263407079998,1609.4263407079998,1609.4993693750002,1609.4993693750002,1610.0020568330074,period,1.5561694160132902,None,1610.002195417008,1610.0022503329965,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,193,193,0,,,,,,,,,,c-4,noss,0,1.25,z,1.7151415000116685,None,None,,,,,,,,,,,0,193,193,464,1610.0125627079979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.0044580000103,1610.0125627079979,1611.2521510000079,1611.2521510000079,1611.3270064579992,1611.3270064579992,1611.7385904580005,z,1.7151415000116685,None,1611.738690667,1611.7387312500068,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
8,15.0,,194,194,0,,,,,,,,,,c+8,poss,100,0.5,period,1.0317745829961495,None,None,,,,,,,,,,,0,194,194,180,1611.74563450001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.7406919580098,1611.74563450001,1612.235194125009,1612.235194125009,1612.3101430420065,1612.3101430420065,1612.7803916249977,period,1.0317745829961495,None,1612.7805508750025,1612.7806073750107,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,195,195,0,,,,,,,,,,c-1,noss,0,1.25,z,1.833519082996645,None,None,,,,,,,,,,,0,195,195,538,1612.7912459170038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1612.7827288330009,1612.7912459170038,1614.026740250003,1614.026740250003,1614.0996112919966,1614.0996112919966,1614.629272332997,z,1.833519082996645,None,1614.6293844169995,1614.6294375419966,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,196,196,0,,,,,,,,,,c-1,noss,0,1.25,z,1.777684374988894,None,None,,,,,,,,,,,0,196,196,539,1614.640037833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.6314038749988,1614.640037833,1615.876530458001,1615.876530458001,1615.948964167008,1615.948964167008,1616.4290573330072,z,1.777684374988894,None,1616.4291872080066,1616.4292372500058,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
1,0.0,,197,197,0,,,,,,,,,,c+1,noss,0,1.0,period,1.8472045840026112,None,None,,,,,,,,,,,0,197,197,561,1616.4401358750038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.431453666999,1616.4401358750038,1617.426675374998,1617.426675374998,1617.4992714170075,1617.4992714170075,1618.296095208003,period,1.8472045840026112,None,1618.2962293330056,1618.2962809169985,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
8,15.0,,198,198,0,,,,,,,,,,c+8,poss,100,1.0,period,1.5975968330021715,None,None,,,,,,,,,,,0,198,198,201,1618.3073430000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.2986088330072,1618.3073430000077,1619.2934590829973,1619.2934590829973,1619.3656292079977,1619.3656292079977,1619.9132537499972,period,1.5975968330021715,None,1619.9134148750018,1619.91347566701,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,0.0,,199,199,0,,,,,,,,,,c+2,noss,0,1.0,period,1.5140817909996258,None,None,,,,,,,,,,,0,199,199,599,1619.9252137500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.9161222080002,1619.9252137500007,1620.9101806249964,1620.9101806249964,1620.9819080000016,1620.9819080000016,1621.446527082997,period,1.5140817909996258,None,1621.4466688750108,1621.4467222920066,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-8,-15.0,,200,200,0,,,,,,,,,,c-8,negs,100,0.75,z,1.2607572919951053,None,space,2.558923541000695,None,,,,,,,,,0,200,200,231,1621.4576851250022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.4489582079987,1621.4576851250022,1622.1935538749967,1622.1935538749967,1622.2656148329988,1622.2656148329988,1622.7295859169972,z,1.2607572919951053,None,1622.7296912919992,1625.3022698749992,space,1622.740084582998,1622.740084582998,2.558923541000695,None,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,201,201,0,,,,,,,,,,c-1,noss,0,1.0,z,1.4706012920069043,None,None,,,,,,,,,,,0,201,201,522,1625.3132022500067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.3042920000007,1625.3132022500067,1626.3027809170017,1626.3027809170017,1626.3774537080026,1626.3774537080026,1626.786716875009,z,1.4706012920069043,None,1626.7868604170071,1626.7869133330096,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,0.0,,202,202,0,,,,,,,,,,c-4,noss,0,1.0,z,1.3879025409987662,None,None,,,,,,,,,,,0,202,202,457,1626.7973327920045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.789084832999,1626.7973327920045,1627.7866199580021,1627.7866199580021,1627.8609811250062,1627.8609811250062,1628.1965245419997,z,1.3879025409987662,None,1628.1966542500013,1628.1967185000103,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,15.0,,203,203,0,,,,,,,,,,c+0,poss,100,1.0,z,1.4862728329899255,None,None,,,,,,,,,,,0,203,203,54,1628.2077046250051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.1989077920007,1628.2077046250051,1629.193644708008,1629.193644708008,1629.266922625,1629.266922625,1629.69692058301,z,1.4862728329899255,None,1629.6970555419975,1629.69710879201,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
4,15.0,,204,204,0,,,,,,,,,,c+4,poss,100,0.75,period,1.362153792011668,None,None,,,,,,,,,,,0,204,204,123,1629.708117083006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.6992974580062,1629.708117083006,1630.443689000007,1630.443689000007,1630.516077667009,1630.516077667009,1631.079918125004,period,1.362153792011668,None,1631.0800805000035,1631.0801293330005,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-2,0.0,,205,205,0,,,,,,,,,,c-2,noss,0,0.75,z,1.2460897499986459,None,None,,,,,,,,,,,0,205,205,477,1631.09193241701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.0826914580102,1631.09193241701,1631.8270939580107,1631.8270939580107,1631.9006369999988,1631.9006369999988,1632.3466223750002,z,1.2460897499986459,None,1632.3467934579967,1632.3468465830083,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,206,206,0,,,,,,,,,,c+2,negs,100,1.0,period,1.3690087920113,None,None,,,,,,,,,,,0,206,206,416,1632.3584677920007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.349530958003,1632.3584677920007,1633.3433533750067,1633.3433533750067,1633.4161309580086,1633.4161309580086,1633.7299998750095,period,1.3690087920113,None,1633.7301335420052,1633.7301834170066,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-1,0.0,,207,207,0,,,,,,,,,,c-1,noss,0,1.25,z,1.774617417002446,None,None,,,,,,,,,,,0,207,207,537,1633.7412633750064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.732535083007,1633.7412633750064,1634.9773182920035,1634.9773182920035,1635.0497088330012,1635.0497088330012,1635.5187752920028,z,1.774617417002446,None,1635.5188782080077,1635.5189179580047,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
8,15.0,,208,208,0,,,,,,,,,,c+8,poss,100,1.0,period,1.6521717919968069,None,None,,,,,,,,,,,0,208,208,199,1635.5298425420042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.5208826250018,1635.5298425420042,1636.5192533750087,1636.5192533750087,1636.5945917080098,1636.5945917080098,1637.1862112500094,period,1.6521717919968069,None,1637.186361708009,1637.1864107080037,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,15.0,,209,209,0,,,,,,,,,,c+2,poss,100,1.0,period,1.8473917499941308,None,None,,,,,,,,,,,0,209,209,93,1637.1972321250068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.1889959170076,1637.1972321250068,1638.1867592080089,1638.1867592080089,1638.2612777920003,1638.2612777920003,1639.047079750002,period,1.8473917499941308,None,1639.0472239170049,1639.047275542005,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,210,210,0,,,,,,,,,,c+0,negs,100,1.0,period,1.5712667079933453,None,None,,,,,,,,,,,0,210,210,385,1639.058227542002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.0494745830074,1639.058227542002,1640.044059125008,1640.044059125008,1640.116094875004,1640.116094875004,1640.635360625005,period,1.5712667079933453,None,1640.6354852079967,1640.6355359169975,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-6,-15.0,,211,211,0,,,,,,,,,,c-6,negs,100,0.5,z,1.3645450829935726,None,None,,,,,,,,,,,0,211,211,253,1640.6469039170042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.6378827500012,1640.6469039170042,1641.136966457998,1641.136966457998,1641.2113127500052,1641.2113127500052,1642.0141715830105,z,1.3645450829935726,None,1642.014327958008,1642.014385041999,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-4,-15.0,,212,212,0,,,,,,,,,,c-4,negs,100,1.25,z,1.8264097919891356,None,None,,,,,,,,,,,0,212,212,323,1642.0254809580074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.0167307920055,1642.0254809580074,1643.260843666998,1643.260843666998,1643.333134917004,1643.333134917004,1643.8547992920066,z,1.8264097919891356,None,1643.8549563330016,1643.8550095829996,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
-8,-15.0,,213,213,0,,,,,,,,,,c-8,negs,100,0.5,z,1.0920994579937542,None,None,,,,,,,,,,,0,213,213,219,1643.8652180830104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1643.857095792002,1643.8652180830104,1644.353255916998,1644.353255916998,1644.4281431670097,1644.4281431670097,1644.962689042004,z,1.0920994579937542,None,1644.9627878750034,1644.9628341250063,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
0,-15.0,,214,214,0,,,,,,,,,,c+0,negs,100,1.0,period,1.547108541999478,None,None,,,,,,,,,,,0,214,214,384,1644.973419957998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.9648034580023,1644.973419957998,1645.9609723330068,1645.9609723330068,1646.0343140830082,1646.0343140830082,1646.5305019170046,period,1.547108541999478,None,1646.530664542006,1646.530713125001,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
2,-15.0,,215,215,0,,,,,,,,,,c+2,negs,100,0.5,period,0.9984792909963289,None,None,,,,,,,,,,,0,215,215,398,1646.5422937080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.5333668329986,1646.5422937080002,1647.0276609170105,1647.0276609170105,1647.1008640000073,1647.1008640000073,1647.5467347079975,period,0.9984792909963289,None,1647.546839750008,1647.5468789169972,None,,,,,,,,,,,,21049987,0,2025-12-05_10h17.51.825,tilt_mocs,2024.2.4,120.40437858447272,2025-12-05 10h18.16.055151 -0500,
