center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,text_7.stopped,practice_feedback.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,surround_angle,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,233.90354708302766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,23,137,up,0.5,-3.0,-3.0,233.8944592080079,233.90354708302766,234.38698104198556,234.38698104198556,234.46029554202687,234.46029554202687,234.4715289999731,235.1825677920133,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,235.18800829199608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,24,138,up,0.5,0.5,0.5,235.18363908294123,235.18800829199608,235.6792327919975,235.6792327919975,235.7543998330366,235.7543998330366,235.7603634999832,236.34010379202664,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,236.34825695795007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,24,139,down,0.5,-3.5,-3.5,236.34140470798593,236.34825695795007,236.83691437495872,236.83691437495872,236.91068366693798,236.91068366693798,236.91068366693798,237.53994462499395,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,237.5474967500195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,24,140,up,0.5,-2.5,-2.5,237.5410112499958,237.5474967500195,238.0376603329787,238.0376603329787,238.1108171249507,238.1108171249507,238.1108171249507,238.77367066696752,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,238.7826466249535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,141,up,0.5,0.0,0.0,238.77544420794584,238.7826466249535,239.27107487502508,239.27107487502508,239.3443480830174,239.3443480830174,239.3443480830174,244.4614301249385,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,244.46998570801225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,142,up,0.5,2.0,2.0,244.46250087500084,244.46998570801225,244.96331137500238,244.96331137500238,245.03768883296289,245.03768883296289,245.03768883296289,245.52330987493042,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,245.53153045801446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,24,143,down,0.5,-0.5,-0.5,245.52472470793873,245.53153045801446,246.02109391696285,246.02109391696285,246.09388408297673,246.09388408297673,246.09388408297673,246.5605384579394,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,246.56987612496596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,144,up,0.5,-3.0,-3.0,246.56156158295926,246.56987612496596,247.05358187493403,247.05358187493403,247.1258875420317,247.1258875420317,247.13825754192658,247.63943700003438,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,247.64736149995588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,145,up,0.5,1.0,1.0,247.6407333749812,247.64736149995588,248.13665558292996,248.13665558292996,248.21105108293705,248.21105108293705,248.21105108293705,248.98950849997345,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,248.9977254170226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,146,up,0.5,2.5,2.5,248.99059395794757,248.9977254170226,249.48660149995703,249.48660149995703,249.56119129201397,249.56119129201397,249.56119129201397,250.12362233293243,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,250.1317128749797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,25,147,down,0.5,-0.5,-0.5,250.124960541958,250.1317128749797,250.6204760420369,250.6204760420369,250.69386649993248,250.69386649993248,250.69386649993248,251.30955562496092,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,251.31987387500703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,148,up,0.5,-2.0,-2.0,251.3106757500209,251.31987387500703,251.80343995802104,251.80343995802104,251.87427329202183,251.87427329202183,251.8870440829778,252.75640687497798,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,252.76466312503908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,149,up,0.5,0.0,0.0,252.757591499947,252.76466312503908,253.25328754202928,253.25328754202928,253.32748283294495,253.32748283294495,253.32748283294495,254.11253529193345,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,292.2506609580014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,1,0,start,5,-15,-15,292.24524816696066,292.2506609580014,292.70317566697486,292.70317566697486,292.7766777499346,292.7766777499346,292.7766777499346,293.32897416700143,0,30,254.11275637499057,254.12344145798124,254.12344145798124,292.20637691696174,space,38.075830542016774,None,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,293.3375104169827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,1,1,start,5,15,15,293.33022404194344,293.3375104169827,293.8383208749583,293.8383208749583,293.9095042500412,293.9095042500412,293.9095042500412,294.322435708018,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,294.3319238330005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,1,2,start,5,15,15,294.323518707999,294.3319238330005,294.82073058292735,294.82073058292735,294.89457366697025,294.89457366697025,294.89457366697025,295.262110791984,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,295.2702751249308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,1,3,start,5,-15,-15,295.2632716250373,295.2702751249308,295.76283449993934,295.76283449993934,295.83785545802675,295.83785545802675,295.83785545802675,296.1617096669506,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,296.16969466698356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,1,4,start,5,15,15,296.16268583294004,296.16969466698356,296.6622960829409,296.6622960829409,296.73784029192757,296.73784029192757,296.73784029192757,297.0901372919325,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,297.09872583299875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,1,5,start,5,-15,-15,297.0917635000078,297.09872583299875,297.5865216249367,297.5865216249367,297.6604005419649,297.6604005419649,297.6604005419649,298.0396547500277,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,298.0479082079837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,2,6,up,5,-10,-10,298.0413885420421,298.0479082079837,298.5374353750376,298.5374353750376,298.6103427079506,298.6103427079506,298.6103427079506,298.97299787495285,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,298.9823125420371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,2,7,down,5,10,10,298.9749573749723,298.9823125420371,299.4709195829928,299.4709195829928,299.54388720798306,299.54388720798306,299.54388720798306,299.9106755419634,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,299.9196553330403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,2,8,up,5,-10,-10,299.91173049993813,299.9196553330403,300.403334041941,300.403334041941,300.4764072500402,300.4764072500402,300.4875077919569,300.9562413749518,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,300.9641380419489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,2,9,up,5,-10,-10,300.9574588329997,300.9641380419489,301.45363250002265,301.45363250002265,301.52715600002557,301.52715600002557,301.52715600002557,301.93951208295766,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,301.9473730829777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,2,10,down,5,10,10,301.94055874994956,301.9473730829777,302.4374504579464,302.4374504579464,302.5105879580369,302.5105879580369,302.5105879580369,302.93948062497657,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,302.9473604579689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,2,11,down,5,10,10,302.94067454198375,302.9473604579689,303.4364173329668,303.4364173329668,303.51120183302555,303.51120183302555,303.51120183302555,303.9409421249293,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,303.94852162501775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,3,12,up,5,-5,-5,303.9421548329992,303.94852162501775,304.4365403329721,304.4365403329721,304.51076433295384,304.51076433295384,304.51076433295384,304.8892522919923,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,304.8968938749749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,3,13,down,5,5,5,304.89026483299676,304.8968938749749,305.38748212496284,305.38748212496284,305.4603018750204,305.4603018750204,305.4603018750204,305.7952841250226,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,305.80322883301415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,3,14,down,5,5,5,305.79630095802713,305.80322883301415,306.29517904203385,306.29517904203385,306.3711916669272,306.3711916669272,306.3711916669272,306.76594920794014,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,306.78753908292856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,3,15,up,5,-5,-5,306.7669247499434,306.78753908292856,307.2625305419788,307.2625305419788,307.337587374961,307.337587374961,307.34388091694564,307.84009758301545,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,307.84812899993267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,3,16,up,5,-5,-5,307.8412334169261,307.84812899993267,308.33695991698187,308.33695991698187,308.4104547499446,308.4104547499446,308.4104547499446,308.8563026669435,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,308.8650498329662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,3,17,down,5,5,5,308.8576119999634,308.8650498329662,309.3540435419418,309.3540435419418,309.4271885829512,309.4271885829512,309.4271885829512,309.85546600003727,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,309.8632893329486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,4,18,up,5,0,0,309.8564710000064,309.8632893329486,310.354666374973,310.354666374973,310.4267923749285,310.4267923749285,310.4267923749285,312.0794205419952,0,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,312.09024095803034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,4,19,down,5,0,0,312.0806974580046,312.09024095803034,312.5785102919908,312.5785102919908,312.65403987502214,312.65403987502214,312.65403987502214,313.1957135000266,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,313.2038878329331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,4,20,down,5,0,0,313.19681274995673,313.2038878329331,313.6952600419754,313.6952600419754,313.771004499984,313.771004499984,313.771004499984,314.1946554579772,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,314.2030384580139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,4,21,up,5,0,0,314.1957159580197,314.2030384580139,314.6960591250099,314.6960591250099,314.7709637079388,314.7709637079388,314.7709637079388,315.17802904197015,0,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,315.18639029201586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,4,22,down,5,0,0,315.17905470798723,315.18639029201586,315.67830454197247,315.67830454197247,315.7541079579387,315.7541079579387,315.7541079579387,316.4957601670176,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,316.50406358297914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,4,23,up,5,0,0,316.4970656669466,316.50406358297914,316.995989750023,316.995989750023,317.0709809579421,317.0709809579421,317.0709809579421,317.53057900001295,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,317.53641754202545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,24,down,2,-2,-2,317.5316758749541,317.53641754202545,318.0293301669881,318.0293301669881,318.1042167079868,318.1042167079868,318.1042167079868,318.60655183298513,1,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,318.615062457975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,25,up,5,5,5,318.60825249995105,318.615062457975,319.10369837493636,319.10369837493636,319.17742012499366,319.17742012499366,319.17742012499366,319.9444043750409,1,,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,319.95297350001056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,26,up,5,5,5,319.94547133299056,319.95297350001056,320.4457478330005,320.4457478330005,320.5212498329347,320.5212498329347,320.5212498329347,321.0787712499732,1,30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,321.08708012499847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,5,27,down,5,-5,-5,321.08004341693595,321.08708012499847,321.57914904202335,321.57914904202335,321.6541154580191,321.6541154580191,321.6541154580191,322.1399860830279,0,-30,,,,,,,,,,,,,,,brian2,001,2025-08-18_14h47.11.180,tilt_staircase,2024.2.4,None,2025-08-18 14h47.22.881091 -0400,
