center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,text_12.started,surround_practice_2.stopped,center_practice_2.stopped,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,239.414003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,24,142,down,0.5,0.5,0.5,30,239.4069153,239.414003,239.9028293,239.9028293,239.9764665,239.9764665,239.9764665,240.4481913,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,240.4537122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,24,143,down,0.5,0,0,,240.4492115,240.4537122,240.9443274,240.9443274,241.0254188,241.0208581,241.0208581,241.5114912,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,241.5194577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,25,144,down,0.5,-0.5,-0.5,,241.5123064,241.5194577,242.0106492,242.0106492,242.0873779,242.0873779,242.0873779,242.6775652,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,242.6860942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,145,down,0.5,-2.5,-2.5,-30,242.6792505,242.6860942,243.1789659,243.1789659,243.2543528,243.2543528,243.2543528,243.9394303,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,243.9475838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,146,up,0.5,1,1,30,243.9407576,243.9475838,244.4363405,244.4363405,244.5096633,244.5096633,244.5096633,244.9395984,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,244.9474747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,147,up,0.5,0.5,0.5,,244.9409829,244.9474747,245.4363127,245.4363127,245.5099918,245.5099918,245.5099918,245.9592146,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,245.9705508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,148,down,0.5,0.5,0.5,30,245.9602145,245.9705508,246.4538222,246.4538222,246.5374209,246.5251731,246.5251731,246.9591565,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,246.9705935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,149,up,0.5,-2,-2,-30,246.9601654,246.9705935,247.4528446,247.4528446,247.5372373,247.5237082,247.5237082,247.922301,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,301.2571131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,1,0,start,5,-15,-15,,301.2494666,301.2571131,301.7040275,301.7040275,301.774728,301.774728,301.774728,302.2063704,0,247.922462,247.931017,247.931017,301.2068344,space,53.26801779,None,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,302.2150647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,1,1,start,5,15,15,-30,302.2083042,302.2150647,302.7038348,302.7038348,302.776939,302.776939,302.776939,303.1062608,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,303.1147407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,1,2,start,5,15,15,30,303.1078022,303.1147407,303.60334,303.60334,303.6749608,303.6749608,303.6749608,304.0264014,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,304.036128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,1,3,start,5,-15,-15,-30,304.0273463,304.036128,304.5199744,304.5199744,304.6036287,304.5931768,304.5931768,304.9455702,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,304.9534666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,1,4,start,5,-15,-15,30,304.9465922,304.9534666,305.4463958,305.4463958,305.520505,305.520505,305.520505,305.8718278,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,305.8796002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,1,5,start,5,15,15,,305.8728074,305.8796002,306.3697135,306.3697135,306.4432999,306.4432999,306.4432999,306.7726071,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,306.7809688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,2,6,down,5,10,10,-30,306.7741733,306.7809688,307.2695439,307.2695439,307.3432681,307.3432681,307.3432681,307.6883882,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,307.69654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,2,7,up,5,-10,-10,30,307.6893919,307.69654,308.1786359,308.1786359,308.2598915,308.2541999,308.2541999,308.604907,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,308.6115901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,2,8,up,5,-10,-10,-30,308.605712,308.6115901,309.0957196,309.0957196,309.1766954,309.1766954,309.1766954,309.4729097,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,309.4811201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,2,9,down,5,10,10,,309.4746406,309.4811201,309.9702967,309.9702967,310.0434549,310.0434549,310.0434549,310.4888448,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,310.4966322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,2,10,up,5,-10,-10,,310.4898187,310.4966322,310.9873696,310.9873696,311.0583654,311.0583654,311.0583654,311.378047,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,311.3861466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,2,11,down,5,10,10,30,311.3790252,311.3861466,311.8697751,311.8697751,311.9536993,311.9436049,311.9436049,312.2292255,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,312.2396522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,3,12,down,2,-12,-12,-30,312.2308605,312.2396522,312.727568,312.727568,312.8036839,312.8036839,312.8036839,313.1477832,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,313.1532457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,3,13,down,5,5,5,30,313.1488246,313.1532457,313.6425433,313.6425433,313.7264099,313.7204853,313.7204853,314.1394566,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,314.1472992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,3,14,down,5,5,5,,314.1405013,314.1472992,314.6373511,314.6373511,314.7099497,314.7099497,314.7099497,315.0563669,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,315.0652837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,3,15,up,5,-5,-5,30,315.0581709,315.0652837,315.5528457,315.5528457,315.6261369,315.6261369,315.6261369,315.971475,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,315.9789379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,3,16,down,5,5,5,-30,315.9728047,315.9789379,316.4705843,316.4705843,316.5434843,316.5434843,316.5434843,316.8445625,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,316.8528511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,3,17,up,5,-5,-5,,316.8456145,316.8528511,317.3457001,317.3457001,317.4205629,317.4205629,317.4205629,317.7453867,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,317.7537378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,4,18,down,5,0,0,30,317.7467209,317.7537378,318.246034,318.246034,318.3205184,318.3205184,318.3205184,318.7285175,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,318.7367447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,4,19,down,5,0,0,,318.7297532,318.7367447,319.2286487,319.2286487,319.3037359,319.3037359,319.3037359,320.0978769,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,320.1034499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,4,20,up,1,-11,-11,-30,320.0989212,320.1034499,320.595556,320.595556,320.6768612,320.6710559,320.6710559,321.0536645,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,321.0579568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,4,21,up,5,0,0,30,321.054101,321.0579568,321.5431443,321.5431443,321.6257702,321.6193693,321.6193693,322.0448408,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,322.0533689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,4,22,up,5,0,0,,322.0459356,322.0533689,322.5449055,322.5449055,322.6203248,322.6203248,322.6203248,322.9777692,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,322.9859433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,4,23,down,5,0,0,-30,322.9785837,322.9859433,323.4794519,323.4794519,323.5540772,323.5540772,323.5540772,324.0449715,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,324.0528534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,24,up,5,5,5,30,324.0460108,324.0528534,324.5441695,324.5441695,324.6205449,324.6205449,324.6205449,325.0617535,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,325.0696213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,25,down,5,-5,-5,,325.0627688,325.0696213,325.5589301,325.5589301,325.6367491,325.6367491,325.6367491,325.9917663,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,326.004036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,26,up,2,2,2,30,325.9927368,326.004036,326.4860478,326.4860478,326.5702967,326.5575967,326.5575967,327.0393203,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,327.047255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,27,down,2,-2,-2,,327.0405408,327.047255,327.5371934,327.5371934,327.6075221,327.6075221,327.6075221,327.925486,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,327.9369811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,5,28,down,5,-5,-5,-30,327.9264483,327.9369811,328.41935,328.41935,328.5038115,328.4906496,328.4906496,328.9216288,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,328.9291742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,29,up,1,-10,-10,-30,328.9226443,328.9291742,329.419496,329.419496,329.4930487,329.4930487,329.4930487,329.855703,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,329.863245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,30,up,2,-3,-3,,329.8567398,329.863245,330.3538887,330.3538887,330.4275006,330.4275006,330.4275006,330.7815685,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,330.78715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,31,down,1,1,1,30,330.7826806,330.78715,331.27823,331.27823,331.3597472,331.354074,331.354074,332.5110466,1,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,332.5192797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,32,up,2,-3,-3,-30,332.5120915,332.5192797,333.0103141,333.0103141,333.0871304,333.0871304,333.0871304,334.4722935,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,334.4801889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,33,up,1,-9,-9,-30,334.4735598,334.4801889,334.9705566,334.9705566,335.0435593,335.0435593,335.0435593,335.3780514,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,335.385841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,34,up,1,-1,-1,,335.3790046,335.385841,335.8698705,335.8698705,335.9537155,335.9435509,335.9435509,336.2973913,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,336.3027092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,35,down,2,3,3,30,336.2983476,336.3027092,336.795489,336.795489,336.8703334,336.8703334,336.8703334,338.5953701,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,338.6039685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,7,36,up,2,-1,-1,-30,338.5967728,338.6039685,339.0956274,339.0956274,339.1708263,339.1708263,339.1708263,339.5444831,0,,,,,,,,,,,,,,,2418,1,2025-08-16_12h48.08.966,tilt_staircase,2024.2.4,None,2025-08-16 12h48.20.531530 -0700
