center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,test.started,surround_practice_3.started,center_practice_3.started,key_resp_7.started,test.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_3.started,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,464.1311235828325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,145,up,0.5,-2.5,-2.5,-30,464.1244636250194,464.1311235828325,464.62373383296654,464.62373383296654,464.6991309579462,464.6991309579462,464.6991309579462,465.4233996658586,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,465.4316424578428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,146,down,0.5,2.5,2.5,30,465.4248770000413,465.4316424578428,465.92405000003055,465.92405000003055,465.9988854159601,465.9988854159601,465.9988854159601,466.53854904090986,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,466.54776412504725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,147,up,0.5,0.5,0.5,,466.53956716600806,466.54776412504725,467.040806457866,467.040806457866,467.11572333285585,467.11572333285585,467.11572333285585,467.75021949992515,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,467.7573984579649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,148,down,0.5,4.0,4.0,30,467.75120341591537,467.7573984579649,468.2489352079574,468.2489352079574,468.32134170783684,468.32134170783684,468.32134170783684,469.3013034998439,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,469.3074894580059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,149,up,0.5,-3.0,-3.0,-30,469.30237320787273,469.3074894580059,469.7979865409434,469.7979865409434,469.87179670785554,469.87179670785554,469.87179670785554,470.60041341604665,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,496.95417062495835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,1,0,start,5,15,15,30,496.94459537486546,496.95417062495835,497.42368000000715,497.42368000000715,497.49872004101053,497.49872004101053,497.49872004101053,497.9893719579559,1,470.60057200002484,470.6097428749781,470.6097428749781,496.9237321659457,space,26.308166916947812,None,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,497.9979441249743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,1,1,start,5,-15,-15,30,497.9904232909903,497.9979441249743,498.4906249579508,498.4906249579508,498.56548608304,498.56548608304,498.56548608304,498.9669384579174,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,498.97488166601397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,1,2,start,5,-15,-15,,498.9681793330237,498.97488166601397,499.4655180410482,499.4655180410482,499.53792908298783,499.53792908298783,499.53792908298783,499.93994637485594,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,499.9481727909297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,1,3,start,5,-15,-15,-30,499.94114108290523,499.9481727909297,500.4411884578876,500.4411884578876,500.515416665934,500.515416665934,500.515416665934,501.0043369999621,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,501.01525625004433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,1,4,start,5,15,15,-30,501.0052922498435,501.01525625004433,501.49820566596463,501.49820566596463,501.57011779095046,501.57011779095046,501.5821774159558,501.9677071659826,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,501.9765792910475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,1,5,start,5,15,15,,501.9693691658322,501.9765792910475,502.4644236660097,502.4644236660097,502.53845158289187,502.53845158289187,502.53845158289187,502.96803037496284,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,502.97602137504146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,2,6,up,5,-10,-10,-30,502.9692496249918,502.97602137504146,503.46546620782465,503.46546620782465,503.53851691586897,503.53851691586897,503.53851691586897,503.97264945786446,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,503.9811470408458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,2,7,down,5,10,10,-30,503.9736292909365,503.9811470408458,504.47415608284064,504.47415608284064,504.54914679098874,504.54914679098874,504.54914679098874,504.96754695801064,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,504.9759712498635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,2,8,down,5,10,10,30,504.96906845783815,504.9759712498635,505.46501195803285,505.46501195803285,505.53859349992126,505.53859349992126,505.53859349992126,506.0011028328445,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,506.0085595829878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,2,9,up,5,-10,-10,,506.0021159159951,506.0085595829878,506.49892612500116,506.49892612500116,506.5718593748752,506.5718593748752,506.5718593748752,506.9343263749033,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,506.94226733292453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,2,10,down,5,10,10,,506.93570037488826,506.94226733292453,507.4314155408647,507.4314155408647,507.5055586658418,507.5055586658418,507.5055586658418,507.86780774989165,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,507.8759508749936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,2,11,up,5,-10,-10,30,507.8692316659726,507.8759508749936,508.36576945800334,508.36576945800334,508.43832395784557,508.43832395784557,508.43832395784557,508.8342612909619,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,508.8435204999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,3,12,up,5,-5,-5,,508.8366818749346,508.8435204999987,509.3322453328874,509.3322453328874,509.40562141593546,509.40562141593546,509.40562141593546,509.86800991604105,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,509.8759212079458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,3,13,up,5,-5,-5,30,509.86911487486213,509.8759212079458,510.3653369159438,510.3653369159438,510.4387929998338,510.4387929998338,510.4387929998338,510.93374624988064,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,510.9417861660477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,3,14,down,5,5,5,30,510.93475770787336,510.9417861660477,511.4310905409511,511.4310905409511,511.5052524160128,511.5052524160128,511.5052524160128,511.95349733298644,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,511.96549229091033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,3,15,down,5,5,5,-30,511.954455625033,511.96549229091033,512.4489262909628,512.4489262909628,512.5202428328339,512.5202428328339,512.5322043329943,512.8710797079839,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,512.8814682499506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,3,16,down,5,5,5,,512.8720304160379,512.8814682499506,513.3645764999092,513.3645764999092,513.4374073748477,513.4374073748477,513.449000790948,513.8010533750057,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,513.8087747078389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,3,17,up,5,-5,-5,-30,513.802067915909,513.8087747078389,514.2989215408452,514.2989215408452,514.3722536659334,514.3722536659334,514.3722536659334,514.9346977078822,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,514.9428358748555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,4,18,down,5,0,0,-30,514.9362458749674,514.9428358748555,515.4412020000163,515.4412020000163,515.5154762079474,515.5154762079474,515.5056783328764,515.9542278328445,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,515.9644531249069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,4,19,up,5,0,0,,515.9553717498202,515.9644531249069,516.4486191249453,516.4486191249453,516.5201360408682,516.5201360408682,516.5321758328937,517.4511852499563,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,517.4581171658356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,4,20,down,5,0,0,,517.4525087908842,517.4581171658356,517.9479507079814,517.9479507079814,518.0221179579385,518.0221179579385,518.0221179579385,519.0879295000341,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,519.0977172078565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,4,21,down,5,0,0,30,519.0889442909975,519.0977172078565,519.5822596249636,519.5822596249636,519.6522153748665,519.6522153748665,519.6654097908176,520.1668032498565,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,520.1746538330335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,4,22,up,5,0,0,-30,520.1677758749574,520.1746538330335,520.6654378329404,520.6654378329404,520.7377295000479,520.7377295000479,520.7377295000479,521.1169905830175,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,521.124781915918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,4,23,up,5,0,0,30,521.1183390829246,521.124781915918,521.6154877499212,521.6154877499212,521.6865191250108,521.6865191250108,521.6865191250108,522.1510898328852,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,522.1593863749877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,24,down,5,-5,-5,,522.1522374160122,522.1593863749877,522.6488671659026,522.6488671659026,522.7200216248166,522.7200216248166,522.7200216248166,523.15051162499,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,523.1583560828585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,5,25,down,5,-5,-5,-30,523.1515728328377,523.1583560828585,523.6483257079963,523.6483257079963,523.7220492910128,523.7220492910128,523.7220492910128,524.4405137908179,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,524.4655779998284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,26,down,2,-2,-2,-30,524.4422489998396,524.4655779998284,524.9410412500147,524.9410412500147,525.0156848328188,525.0156848328188,525.0156848328188,525.3891500828322,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,525.3976882498246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,27,up,2,2,2,30,525.390470250044,525.3976882498246,525.8905278330203,525.8905278330203,525.9654146658722,525.9654146658722,525.9654146658722,526.3675880830269,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,526.3753842499573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,28,up,5,5,5,30,526.3686297498643,526.3753842499573,526.8654116659891,526.8654116659891,526.9384871248621,526.9384871248621,526.9384871248621,527.4009090829641,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,527.4088814998977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,29,down,2,-2,-2,,527.4021319998428,527.4088814998977,527.8989206249826,527.8989206249826,527.9709563748911,527.9709563748911,527.9709563748911,528.5064374159556,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,528.5146203329787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,6,30,up,2,-3,-3,,528.5075066250283,528.5146203329787,529.0080756249372,529.0080756249372,529.0820342078805,529.0820342078805,529.0820342078805,529.534294083016,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,529.5423969158437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,6,31,down,2,-4,-4,-30,529.5354937908705,529.5423969158437,530.0321004160214,530.0321004160214,530.1050015408546,530.1050015408546,530.1050015408546,530.5343512499239,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,530.5426500828471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,6,32,up,2,-3,-3,-30,530.535915666027,530.5426500828471,531.0321526660118,531.0321526660118,531.104391957866,531.104391957866,531.104391957866,531.5561227079015,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,531.5644646249712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,6,33,up,1,-1,-1,,531.5570929159876,531.5644646249712,532.0579855409451,532.0579855409451,532.1321792909876,532.1321792909876,532.1321792909876,532.7227561660111,0,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,532.7310929999221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,6,34,down,2,3,3,30,532.7237907908857,532.7310929999221,533.2239902080037,533.2239902080037,533.2988524159882,533.2988524159882,533.2988524159882,533.8220849579666,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,533.8309584578965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,6,35,up,2,4,4,30,533.8230971659068,533.8309584578965,534.3229010829236,534.3229010829236,534.3990687499754,534.3990687499754,534.3990687499754,534.9866236250382,1,,,,,,,,,,,,,,,daniel,001,2025-08-18_18h22.17.637,tilt_staircase,2024.2.4,None,2025-08-18 18h22.38.209282 -0400,
