center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-6,-15.0,,123,123,0,,,,,100,0,,,,,c-6,negs,1.0,period,2.50156462501036,None,None,,,,,,,,,,,0,123,123,322,388.71523537498433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.707150250033,388.71523537498433,389.70550362498034,389.70550362498034,389.70550362498034,389.7792139159865,389.7792139159865,389.7792139159865,391.2208451249753,period,2.50156462501036,None,391.2209501659963,391.22099875001004,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
8,15.0,,124,124,0,,,,,100,0,,,,,c+8,poss,0.75,z,2.01428450003732,None,None,,,,,,,,,,,0,124,124,224,391.23160145798465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.2230217080214,391.23160145798465,391.9723877499928,391.9723877499928,391.9723877499928,392.04591958300443,392.04591958300443,392.04591958300443,393.24898437497905,z,2.01428450003732,None,393.24914570798865,393.2492062500096,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,0.0,,125,125,0,,,,,0,100,,,,,c+0,noss,1.25,z,3.1227089590393007,None,None,,,,,,,,,,,0,125,125,629,393.260529207997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.2515325830318,393.260529207997,394.49546991602983,394.49546991602983,394.49546991602983,394.56786904099863,394.56786904099863,394.56786904099863,396.38716558302986,z,3.1227089590393007,None,396.3872979580192,396.3873597080237,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-6,-15.0,,126,126,0,,,,,100,0,,,,,c-6,negs,1.0,period,2.2937220410094596,None,None,,,,,,,,,,,0,126,126,321,396.398537125031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.3896264160285,396.398537125031,397.3892056660261,397.3892056660261,397.3892056660261,397.46257974999025,397.46257974999025,397.46257974999025,398.6988039580174,period,2.2937220410094596,None,398.6989558329806,398.69902100000763,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,127,127,0,,,,,100,0,,,,,c+4,poss,1.25,z,2.5695447080070153,None,None,,,,,,,,,,,0,127,127,163,398.7103530410095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.7013579159975,398.7103530410095,399.9458938750322,399.9458938750322,399.9458938750322,400.0177026659949,400.0177026659949,400.0177026659949,401.28316141600953,z,2.5695447080070153,None,401.28330825001467,401.28337529097917,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,128,128,0,,,,,100,0,,,,,c+2,poss,0.75,z,1.4414317919872701,None,None,,,,,,,,,,,0,128,128,96,401.29479600000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.2860383330262,401.29479600000195,402.029139249993,402.029139249993,402.029139249993,402.1019477500231,402.1019477500231,402.1019477500231,402.73925862502074,z,1.4414317919872701,None,402.7393932080013,402.7394532079925,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,129,129,0,,,,,100,0,,,,,c+6,poss,0.75,z,1.5083009999943897,None,None,,,,,,,,,,,0,129,129,189,402.7497112500132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.7416118750116,402.7497112500132,403.4886928329943,403.4886928329943,403.4886928329943,403.5630241250037,403.5630241250037,403.5630241250037,404.26532599999337,z,1.5083009999943897,None,404.26545633299975,404.26551366603235,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,0.0,,130,130,0,,,,,0,100,,,,,c-2,noss,0.5,period,1.2427858340088278,None,None,,,,,,,,,,,0,130,130,551,404.2772395000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.26835362502607,404.2772395000211,404.7625865829759,404.7625865829759,404.7625865829759,404.83569312503096,404.83569312503096,404.83569312503096,405.53200304100756,period,1.2427858340088278,None,405.5321385409916,405.532197499997,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,0.0,,131,131,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.3772756249527447,None,None,,,,,,,,,,,0,131,131,594,405.54322500003036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.534270166012,405.54322500003036,406.0291967910016,406.0291967910016,406.0291967910016,406.10127575002844,406.10127575002844,406.10127575002844,406.9319678330212,z,1.3772756249527447,None,406.93213079101406,406.9321879579802,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,132,132,0,,,,,100,0,,,,,c+4,poss,0.75,z,1.6530194170190953,None,None,,,,,,,,,,,0,132,132,143,406.9440844160272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.93494004098466,406.9440844160272,407.67929658299545,407.67929658299545,407.67929658299545,407.76362491602777,407.76362491602777,407.76362491602777,408.60005470801843,z,1.6530194170190953,None,408.60020133299986,408.6002606659895,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,133,133,0,,,,,100,0,,,,,c-8,negs,0.5,z,1.0492582919541746,None,None,,,,,,,,,,,0,133,133,259,408.61180012498517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.6026783750276,408.61180012498517,409.0961358330096,409.0961358330096,409.0961358330096,409.16812195797684,409.16812195797684,409.16812195797684,409.66540925001027,z,1.0492582919541746,None,409.665536791028,409.66559329099255,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,-15.0,,134,134,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.804338249959983,None,None,,,,,,,,,,,0,134,134,499,409.676352999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.66775754099945,409.676352999988,410.91280583298067,410.91280583298067,410.91280583298067,410.98386024998035,410.98386024998035,410.98386024998035,411.4834520830191,period,1.804338249959983,None,411.4836154159857,411.4836966249859,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,135,135,0,,,,,100,0,,,,,c-2,poss,0.5,z,1.1730759170022793,None,None,,,,,,,,,,,0,135,135,5,411.49520150001626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.48609295801725,411.49520150001626,411.9794184580096,411.9794184580096,411.9794184580096,412.05136520799715,412.05136520799715,412.05136520799715,412.67138379102107,z,1.1730759170022793,None,412.6715197910089,412.6715785000124,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,-15.0,,136,136,0,,,,,100,0,,,,,c+2,negs,0.5,period,1.198499291029293,None,None,,,,,,,,,,,0,136,136,467,412.6822827910073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.6737940409803,412.6822827910073,413.1723627499887,413.1723627499887,413.1723627499887,413.2467056250316,413.2467056250316,413.2467056250316,413.892978458025,period,1.198499291029293,None,413.893080666021,413.8931250000023,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-4,-15.0,,137,137,0,,,,,100,0,,,,,c-4,negs,0.5,period,1.364167499996256,None,None,,,,,,,,,,,0,137,137,338,413.8995004160097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.89515845797723,413.8995004160097,414.38877550000325,414.38877550000325,414.38877550000325,414.46336870797677,414.46336870797677,414.46336870797677,415.2663072079886,period,1.364167499996256,None,415.2664792910218,415.2665474159876,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,138,138,0,,,,,100,0,,,,,c+2,poss,1.0,z,1.6570959590026177,None,None,,,,,,,,,,,0,138,138,111,415.27846162498463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.2693177079782,415.27846162498463,416.26217354100663,416.26217354100663,416.26217354100663,416.3351917079999,416.3351917079999,416.3351917079999,416.94892500003334,z,1.6570959590026177,None,416.9490593749797,416.94911895802943,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,139,139,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.561671249975916,None,None,,,,,,,,,,,0,139,139,698,416.9605109579861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.951721874997,416.9605109579861,417.94638504099566,417.94638504099566,417.94638504099566,418.0183624160127,418.0183624160127,418.0183624160127,418.5323820000049,period,1.561671249975916,None,418.53251283301506,418.53256887500174,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
6,15.0,,140,140,0,,,,,100,0,,,,,c+6,poss,0.75,period,1.7271229999605566,None,None,,,,,,,,,,,0,140,140,184,418.5437619580189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.5350579160149,418.5437619580189,419.2797281250241,419.2797281250241,419.2797281250241,419.3511314999778,419.3511314999778,419.3511314999778,420.2829874579911,period,1.7271229999605566,None,420.28309033298865,420.2831364159938,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
8,15.0,,141,141,0,,,,,100,0,,,,,c+8,poss,0.5,z,1.7698840000084601,None,None,,,,,,,,,,,0,141,141,213,420.2969144160161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.2851298750029,420.2969144160161,420.7796485830331,420.7796485830331,420.7796485830331,420.8516365829855,420.8516365829855,420.8516365829855,422.0711159579805,z,1.7698840000084601,None,422.0712444160017,422.07129987498047,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,142,142,0,,,,,100,0,,,,,c+0,poss,1.0,z,3.865128166973591,None,None,,,,,,,,,,,0,142,142,66,422.0824914579862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.07362874998944,422.0824914579862,423.0730426249793,423.0730426249793,423.0730426249793,423.1471301250276,423.1471301250276,423.1471301250276,425.9586784580024,z,3.865128166973591,None,425.95880237501115,425.95884949999163,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-6,-15.0,,143,143,0,,,,,100,0,,,,,c-6,negs,1.0,z,2.0783737919991836,None,None,,,,,,,,,,,0,143,143,324,425.9661823749775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.9608831250225,425.9661823749775,426.9555172499968,426.9555172499968,426.9555172499968,427.03046154102776,427.03046154102776,427.03046154102776,428.0495870410232,z,2.0783737919991836,None,428.04974508302985,428.04980437498307,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,-15.0,,144,144,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.5232997499988414,None,None,,,,,,,,,,,0,144,144,445,428.06179687503027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.05245833302615,428.06179687503027,429.0466757499962,429.0466757499962,429.0466757499962,429.11847816599766,429.11847816599766,429.11847816599766,429.58911950001493,period,1.5232997499988414,None,429.58924879098777,429.5893061250099,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,15.0,,145,145,0,,,,,100,0,,,,,c+2,poss,0.75,period,2.2310427500051446,None,None,,,,,,,,,,,0,145,145,99,429.5998803330003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.5917973329779,429.5998803330003,430.3397400000249,430.3397400000249,430.3397400000249,430.4139611659921,430.4139611659921,430.4139611659921,431.8340040000039,period,2.2310427500051446,None,431.8341585830203,431.8342497909907,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,146,146,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.6082204999984242,None,None,,,,,,,,,,,0,146,146,703,431.8453258330119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.8364530830295,431.8453258330119,432.83035612502135,432.83035612502135,432.83035612502135,432.9031090409844,432.9031090409844,432.9031090409844,433.4654616659973,period,1.6082204999984242,None,433.4655681659933,433.4656134999823,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,0.0,,147,147,0,,,,,0,100,,,,,c+0,noss,1.0,period,1.4765709160128608,None,None,,,,,,,,,,,0,147,147,612,433.4730989160016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.46759850002127,433.4730989160016,434.4635842079879,434.4635842079879,434.4635842079879,434.5344669580227,434.5344669580227,434.5344669580227,434.9544861660106,period,1.4765709160128608,None,434.95458945800783,434.9546360410168,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,148,148,0,,,,,0,100,,,,,c+2,noss,0.5,period,1.1819904999574646,None,None,,,,,,,,,,,0,148,148,636,434.965418207983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.9566390410182,434.965418207983,435.4561739159981,435.4561739159981,435.4561739159981,435.53050812502624,435.53050812502624,435.53050812502624,436.1499533330207,period,1.1819904999574646,None,436.150115041004,436.1501850829809,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,-15.0,,149,149,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.5373290840070695,None,None,,,,,,,,,,,0,149,149,483,436.1617761250236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.1529717500089,436.1617761250236,436.8969652079977,436.8969652079977,436.8969652079977,436.96885366598144,436.96885366598144,436.96885366598144,437.70461175002856,period,1.5373290840070695,None,437.7047447080258,437.7048087909934,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,150,150,0,,,,,100,0,,,,,c-2,poss,1.25,z,1.8648379590013064,None,space,8.97578020900255,None,,,,,,,,,0,150,150,39,437.7163105410291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.7071771249757,437.7163105410291,438.95614841597853,438.95614841597853,438.95614841597853,439.0307184580015,439.0307184580015,439.0307184580015,439.58434649999253,z,1.8648379590013064,None,439.58449654100696,448.5834822499892,space,439.59536849998403,439.59536849998403,8.97578020900255,None,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,151,151,0,,,,,100,0,,,,,c-2,poss,1.0,z,2.371135041990783,None,None,,,,,,,,,,,0,151,151,24,448.59466145798797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.5859462079825,448.59466145798797,449.58073362498544,449.58073362498544,449.58073362498544,449.65236591600114,449.65236591600114,449.65236591600114,450.97260924999136,z,2.371135041990783,None,450.972739208024,450.9728025830118,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,15.0,,152,152,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.32425379101187,None,None,,,,,,,,,,,0,152,152,17,450.98382258298807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.9751937080291,450.98382258298807,451.7236947910278,451.7236947910278,451.7236947910278,451.7979047910194,451.7979047910194,451.7979047910194,452.31717254099203,z,1.32425379101187,None,452.317335041007,452.3173976659891,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,15.0,,153,153,0,,,,,100,0,,,,,c+4,poss,1.0,period,1.605399749998469,None,None,,,,,,,,,,,0,153,153,150,452.32971695798915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.3205564999953,452.32971695798915,453.31430595798884,453.31430595798884,453.31430595798884,453.38628629100276,453.38628629100276,453.38628629100276,453.9393430830096,period,1.605399749998469,None,453.93947070802096,453.93952633300796,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,154,154,0,,,,,0,100,,,,,c+2,noss,1.25,period,1.7867437090026215,None,None,,,,,,,,,,,0,154,154,668,453.9503303330275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.94159424997633,453.9503303330275,455.19019045803,455.19019045803,455.19019045803,455.26473329099827,455.26473329099827,455.26473329099827,455.74038758297684,period,1.7867437090026215,None,455.74051308300113,455.7405661250232,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-2,-15.0,,155,155,0,,,,,100,0,,,,,c-2,negs,0.75,period,1.2405244159745052,None,None,,,,,,,,,,,0,155,155,392,455.75074479100294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.7425544160069,455.75074479100294,456.4902049580123,456.4902049580123,456.4902049580123,456.5647868330125,456.5647868330125,456.5647868330125,457.00014045799617,period,1.2405244159745052,None,457.0002711249981,457.00033541599987,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,-15.0,,156,156,0,,,,,100,0,,,,,c+2,negs,1.25,period,1.855907874996774,None,None,,,,,,,,,,,0,156,156,502,457.0109900829848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.00255891599227,457.0109900829848,458.24765999999363,458.24765999999363,458.24765999999363,458.3196322500007,458.3196322500007,458.3196322500007,458.87231816601707,period,1.855907874996774,None,458.87245299998904,458.8725107079954,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
2,0.0,,157,157,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.7945445000077598,None,None,,,,,,,,,,,0,157,157,653,458.8839175410103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.8747102500056,458.8839175410103,459.87421220802935,459.87421220802935,459.87421220802935,459.9482904159813,459.9482904159813,459.9482904159813,460.6838010000065,period,1.7945445000077598,None,460.68392983300146,460.683986707998,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
0,15.0,,158,158,0,,,,,100,0,,,,,c+0,poss,1.25,z,1.843868541996926,None,None,,,,,,,,,,,0,158,158,81,460.69506637501763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.686274082982,460.69506637501763,461.9311571249855,461.9311571249855,461.9311571249855,462.00340458302526,462.00340458302526,462.00340458302526,462.5503880000324,z,1.843868541996926,None,462.55051420797827,462.55057125003077,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
4,0.0,,159,159,0,,,,,0,100,,,,,c+4,noss,1.25,period,1.8535866659949534,None,None,,,,,,,,,,,0,159,159,707,462.5611784160137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.55260566598736,462.5611784160137,463.79795329098124,463.79795329098124,463.79795329098124,463.8707820000127,463.8707820000127,463.8707820000127,464.4173945829971,period,1.8535866659949534,None,464.4175233329879,464.4175796660129,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
8,15.0,,160,160,0,,,,,100,0,,,,,c+8,poss,1.25,period,1.753635250031948,None,None,,,,,,,,,,,0,160,160,243,464.42860245797783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.41983766597696,464.42860245797783,465.6645783330314,465.6645783330314,465.6645783330314,465.7371254580212,465.7371254580212,465.7371254580212,466.18505704100244,period,1.753635250031948,None,466.1852058750228,466.1852677499992,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
-8,-15.0,,161,161,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.296470208966639,None,None,,,,,,,,,,,0,161,161,267,466.19663991598645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.1876428750111,466.19663991598645,466.9313907499891,466.9313907499891,466.9313907499891,467.0030813330086,467.0030813330086,467.0030813330086,467.50092062499607,z,1.296470208966639,None,467.5010859579779,467.50114191602916,None,,,,,,,,,,,,21040109,1,2026-04-13_12h22.22.667,tilt_mocs,2024.2.4,None,2026-04-13 12h22.37.394450 -0400,
