center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-6,-15.0,,129,129,0,,,,,,,,,,c-6,negs,100,0.5,z,1.0490619159972994,None,None,,,,,,,,,,,0,129,129,260,300.69801437501155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.6890640830097,300.69801437501155,301.1831298330071,301.1831298330071,301.255193917008,301.255193917008,301.7524096670095,z,1.0490619159972994,None,301.7525382920139,301.75259287501103,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,130,130,0,,,,,,,,,,c-4,noss,0,1.0,z,1.4202687500073807,None,None,,,,,,,,,,,0,130,130,455,301.7638063330087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.7550754170079,301.7638063330087,302.7497059580055,302.7497059580055,302.82284554200305,302.82284554200305,303.1866263330012,z,1.4202687500073807,None,303.1867684170138,303.18682441700366,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,131,131,0,,,,,,,,,,c-2,negs,100,0.5,period,1.0217606660007732,None,None,,,,,,,,,,,0,131,131,324,303.197885667003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.18910162500106,303.197885667003,303.68303345800086,303.68303345800086,303.7561064170004,303.7561064170004,304.22432025001035,period,1.0217606660007732,None,304.224423208012,304.2244673330133,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,132,132,0,,,,,,,,,,c-2,noss,0,1.25,period,1.7052923339942936,None,None,,,,,,,,,,,0,132,132,502,304.23536908300593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.2264161250059,304.23536908300593,305.4754182500037,305.4754182500037,305.55036125000333,305.55036125000333,305.95243954200123,period,1.7052923339942936,None,305.95256720800535,305.9526212080091,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,133,133,0,,,,,,,,,,c-2,poss,100,1.25,z,1.6430133749963716,None,None,,,,,,,,,,,0,133,133,33,305.9634835830075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.95479129200976,305.9634835830075,307.199902458,307.199902458,307.2720646670059,307.2720646670059,307.60947229200974,z,1.6430133749963716,None,307.60962575000303,307.6096858330129,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,134,134,0,,,,,,,,,,c+4,poss,100,1.25,z,1.663781666997238,None,None,,,,,,,,,,,0,134,134,138,307.6204970000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.61202241700084,307.6204970000108,308.85928895800316,308.85928895800316,308.93382179200125,308.93382179200125,309.286861917004,z,1.663781666997238,None,309.28699316701386,309.28704879200086,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,-15.0,,135,135,0,,,,,,,,,,c-4,negs,100,1.0,z,1.642939249999472,None,None,,,,,,,,,,,0,135,135,310,309.29815908300225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.28939141701267,309.29815908300225,310.28344254200056,310.28344254200056,310.35642604200984,310.35642604200984,310.9526824170025,z,1.642939249999472,None,310.9528120830073,310.9528664170066,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,136,136,0,,,,,,,,,,c-8,negs,100,1.25,z,1.7395306669932324,None,None,,,,,,,,,,,0,136,136,248,310.96375870800694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.95488133300387,310.96375870800694,312.19998429200496,312.19998429200496,312.27251266701205,312.27251266701205,312.7082029170124,z,1.7395306669932324,None,312.70830487500643,312.70835137501126,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,137,137,0,,,,,,,,,,c+2,poss,100,1.0,z,1.5541973329964094,None,None,,,,,,,,,,,0,137,137,98,312.7194689170137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.7102795000101,312.7194689170137,313.7087915420125,313.7087915420125,313.783956750005,313.783956750005,314.2851631250087,z,1.5541973329964094,None,314.2852746250137,314.285332792002,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,138,138,0,,,,,,,,,,c+2,negs,100,1.0,period,1.5019058330071857,None,None,,,,,,,,,,,0,138,138,419,314.29274970800907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.287260875004,314.29274970800907,315.28341845801333,315.28341845801333,315.3553075000091,315.3553075000091,315.8030337920063,period,1.5019058330071857,None,315.80316350000794,315.8032195420092,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-8,-15.0,,139,139,0,,,,,,,,,,c-8,negs,100,1.25,z,1.6437569999980042,None,None,,,,,,,,,,,0,139,139,243,315.81388670801243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.8052649170131,315.81388670801243,317.05030012500356,317.05030012500356,317.122452333002,317.122452333002,317.4696700420027,z,1.6437569999980042,None,317.46979983300844,317.4698575830116,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,140,140,0,,,,,,,,,,c+0,negs,100,0.75,period,1.3087050419999287,None,None,,,,,,,,,,,0,140,140,369,317.4811547080026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.47214554200764,317.4811547080026,318.2169571250124,318.2169571250124,318.29027104200213,318.29027104200213,318.7923217500065,period,1.3087050419999287,None,318.79244937500334,318.79250512500585,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-1,0.0,,141,141,0,,,,,,,,,,c-1,noss,0,1.0,z,1.4431647500023246,None,None,,,,,,,,,,,0,141,141,524,318.803301167005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.79468070800067,318.803301167005,319.7925110000069,319.7925110000069,319.86765279200335,319.86765279200335,320.252495875,z,1.4431647500023246,None,320.2525960000057,320.25264200000674,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,15.0,,142,142,0,,,,,,,,,,c+2,poss,100,0.75,z,1.1740942080068635,None,None,,,,,,,,,,,0,142,142,82,320.2632669170125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.25457420801104,320.2632669170125,321.0003164580121,321.0003164580121,321.07285554200644,321.07285554200644,321.4415280420071,z,1.1740942080068635,None,321.44165004200477,321.4417042500136,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-1,0.0,,143,143,0,,,,,,,,,,c-1,noss,0,1.0,z,1.5849805000034394,None,None,,,,,,,,,,,0,143,143,527,321.4529466670065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.4439926250052,321.4529466670065,322.4426215830026,322.4426215830026,322.517522042006,322.517522042006,323.04230366701086,z,1.5849805000034394,None,323.0424009170092,323.04244441700575,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,144,144,0,,,,,,,,,,c+0,negs,100,0.75,period,1.2051521250104997,None,None,,,,,,,,,,,0,144,144,371,323.0531659170083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.04436137501034,323.0531659170083,323.7936593750055,323.7936593750055,323.8675849170104,323.8675849170104,324.2697285000031,period,1.2051521250104997,None,324.26985895801045,324.2699159170006,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,145,145,0,,,,,,,,,,c-2,noss,0,1.25,z,1.5890238749998389,None,None,,,,,,,,,,,0,145,145,500,324.2808169580094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.27201729200897,324.2808169580094,325.51721908300533,325.51721908300533,325.5891301250085,325.5891301250085,325.87652883300325,z,1.5890238749998389,None,325.8766541250079,325.8767330000119,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,146,146,0,,,,,,,,,,c-2,negs,100,1.0,period,1.5157013340067351,None,None,,,,,,,,,,,0,146,146,343,325.8870784580067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.878878500007,325.8870784580067,326.87666645800346,326.87666645800346,326.95093987500877,326.95093987500877,327.40827404201264,period,1.5157013340067351,None,327.40840279200347,327.40846095800225,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,147,147,0,,,,,,,,,,c+1,noss,0,0.75,z,1.2025215419998858,None,None,,,,,,,,,,,0,147,147,555,327.4198161250097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.4108088750072,327.4198161250097,328.15070733299945,328.15070733299945,328.22310400000424,328.22310400000424,328.6260285419994,z,1.2025215419998858,None,328.62616962500033,328.6262556670117,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,148,148,0,,,,,,,,,,c-4,noss,0,0.75,z,1.1309686250024242,None,None,,,,,,,,,,,0,148,148,448,328.6372331670136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.6284859580046,328.6372331670136,329.37611670800834,329.37611670800834,329.45118662501045,329.45118662501045,329.7706816250138,z,1.1309686250024242,None,329.7708212080033,329.7708805830043,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,149,149,0,,,,,,,,,,c+4,poss,100,1.25,period,1.7024991660000524,None,None,,,,,,,,,,,0,149,149,139,329.7824121670128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.77344425000774,329.7824121670128,331.0173013330059,331.0173013330059,331.0894503330055,331.0894503330055,331.487795042005,period,1.7024991660000524,None,331.4879371670104,331.48799895800767,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-6,-15.0,,150,150,0,,,,,,,,,,c-6,negs,100,0.5,z,0.9356406250008149,None,None,,,,,,,,,,,0,150,150,255,331.4991917080042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.4903265419998,331.4991917080042,331.98388866700407,331.98388866700407,332.05641533300513,332.05641533300513,332.4375818330009,z,0.9356406250008149,None,332.43782720800664,332.43792637500155,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,151,151,0,,,,,,,,,,c+2,noss,0,1.0,z,1.3387818750052247,None,None,,,,,,,,,,,0,151,151,596,332.44964770801016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.4403504170041,332.44964770801016,333.4342657500092,333.4342657500092,333.50619004201144,333.50619004201144,333.7932455830014,z,1.3387818750052247,None,333.79334491700865,333.79338954201376,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,152,152,0,,,,,,,,,,c+2,negs,100,1.0,z,2.333800207998138,None,None,,,,,,,,,,,0,152,152,422,333.8038046670117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.7953449170018,333.8038046670117,334.79303941701073,334.79303941701073,334.868020000009,334.868020000009,336.14315154201176,z,2.333800207998138,None,336.1432766670041,336.1433358750073,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,153,153,0,,,,,,,,,,c+2,noss,0,0.75,z,1.2083241670043208,None,None,,,,,,,,,,,0,153,153,591,336.1538209999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.14552741700027,336.1538209999999,336.89354687501327,336.89354687501327,336.96803025000554,336.96803025000554,337.3704309580062,z,1.2083241670043208,None,337.3705564580014,337.37061254199944,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
8,15.0,,154,154,0,,,,,,,,,,c+8,poss,100,1.0,z,1.459184749997803,None,None,,,,,,,,,,,0,154,154,204,337.38208500000474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.37314937500923,337.38208500000474,338.36760887500714,338.36760887500714,338.4398710830137,338.4398710830137,338.85373158300354,z,1.459184749997803,None,338.85386079200543,338.8539168749994,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,155,155,0,,,,,,,,,,c+0,poss,100,1.0,z,1.7423737079952843,None,None,,,,,,,,,,,0,155,155,57,338.8653876669996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.8563357920066,338.8653876669996,339.8509476670006,339.8509476670006,339.9235920830106,339.9235920830106,340.62028462500894,z,1.7423737079952843,None,340.6204125420045,340.62046979200386,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,15.0,,156,156,0,,,,,,,,,,c+0,poss,100,0.5,z,1.2223364579986082,None,None,,,,,,,,,,,0,156,156,44,340.6314915000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.6226505000086,340.6314915000112,341.11786591701093,341.11786591701093,341.19011624999985,341.19011624999985,341.86024691700004,z,1.2223364579986082,None,341.86036850001256,341.86042554200685,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,0.0,,157,157,0,,,,,,,,,,c-2,noss,0,1.25,z,1.8100494590034941,None,None,,,,,,,,,,,0,157,157,495,341.8711703750014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.86292687500827,341.8711703750014,343.11050783300016,343.11050783300016,343.1849655420083,343.1849655420083,343.6874518330005,z,1.8100494590034941,None,343.68760300001304,343.6876645000011,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,158,158,0,,,,,,,,,,c+4,poss,100,1.25,z,1.9280538750026608,None,None,,,,,,,,,,,0,158,158,136,343.6987544170115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.68988204200286,343.6987544170115,344.93451129201276,344.93451129201276,345.00667308300035,345.00667308300035,345.6371410000138,z,1.9280538750026608,None,345.63742558300146,345.63751970800513,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,159,159,0,,,,,,,,,,c+2,negs,100,1.0,period,1.4751685419905698,None,None,,,,,,,,,,,0,159,159,414,345.6490193750069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.6400068750081,345.6490193750069,346.63468641700456,346.63468641700456,346.70753200000036,346.70753200000036,347.12665845800075,period,1.4751685419905698,None,347.1267875420017,347.12684254201304,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,-15.0,,160,160,0,,,,,,,,,,c-2,negs,100,1.0,z,1.6217777080019005,None,None,,,,,,,,,,,0,160,160,346,347.1376325420133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.12884454200685,347.1376325420133,348.1268487920024,348.1268487920024,348.2018975000101,348.2018975000101,348.77072600000247,z,1.6217777080019005,None,348.7708550420066,348.77091200000723,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,161,161,0,,,,,,,,,,c+2,negs,100,1.0,period,1.6976578750036424,None,None,,,,,,,,,,,0,161,161,421,348.78194529200846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.7730589170096,348.78194529200846,349.7679127500014,349.7679127500014,349.8409501250135,349.8409501250135,350.48835237500316,period,1.6976578750036424,None,350.48849662501016,350.4885579170077,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,162,162,0,,,,,,,,,,c+1,noss,0,0.75,z,1.6850717080087634,None,None,,,,,,,,,,,0,162,162,552,350.5003860420111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.491232750006,350.5003860420111,351.23483150001266,351.23483150001266,351.30651345801016,351.30651345801016,352.18818037500023,z,1.6850717080087634,None,352.18838745800895,352.18853454200143,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-2,15.0,,163,163,0,,,,,,,,,,c-2,poss,100,1.25,z,1.7758219169918448,None,None,,,,,,,,,,,0,163,163,34,352.20070441700227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.19150925001304,352.20070441700227,353.4347986250068,353.4347986250068,353.50683733299957,353.50683733299957,353.9877208329999,z,1.7758219169918448,None,353.9878810000082,353.9879412500013,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,-15.0,,164,164,0,,,,,,,,,,c+2,negs,100,1.25,z,1.6724019590037642,None,None,,,,,,,,,,,0,164,164,423,353.9994182080118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.9903467920085,353.9994182080118,355.23472904200025,355.23472904200025,355.3067460420134,355.3067460420134,355.67597641701286,z,1.6724019590037642,None,355.67609941700357,355.67615620800643,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
2,0.0,,165,165,0,,,,,,,,,,c+2,noss,0,0.75,z,1.4975192919955589,None,None,,,,,,,,,,,0,165,165,589,355.6874811250018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.67853500001365,355.6874811250018,356.42701733300055,356.42701733300055,356.5022622079996,356.5022622079996,357.1877473330096,z,1.4975192919955589,None,357.18788637500256,357.1879474580055,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
1,0.0,,166,166,0,,,,,,,,,,c+1,noss,0,0.5,period,1.3360969159984961,None,None,,,,,,,,,,,0,166,166,546,357.19936312500795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.1903265000001,357.19936312500795,357.68488466700364,357.68488466700364,357.7578857500048,357.7578857500048,358.5380075830035,period,1.3360969159984961,None,358.538169958003,358.5383354580117,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
0,-15.0,,167,167,0,,,,,,,,,,c+0,negs,100,1.25,period,1.7640251660050126,None,None,,,,,,,,,,,0,167,167,389,358.54982970800484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.5408882920019,358.54982970800484,359.78500629200425,359.78500629200425,359.8571777920006,359.8571777920006,360.3211424170004,period,1.7640251660050126,None,360.3212715420086,360.32133287501347,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
-4,0.0,,168,168,0,,,,,,,,,,c-4,noss,0,0.75,z,1.204140957997879,None,None,,,,,,,,,,,0,168,168,449,360.33214487500663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.3233610000025,360.33214487500663,361.06839366701024,361.06839366701024,361.141191792005,361.141191792005,361.53931587500847,z,1.204140957997879,None,361.5394735000009,361.5395349580067,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
4,15.0,,169,169,0,,,,,,,,,,c+4,poss,100,1.25,z,2.1257358330040006,None,None,,,,,,,,,,,0,169,169,140,361.5504924580018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.54168445800315,361.5504924580018,362.78499362501316,362.78499362501316,362.8573526250111,362.8573526250111,363.6872809170018,z,2.1257358330040006,None,363.6873821670015,363.6874293330038,None,,,,,,,,,,,,21049986,0,2025-12-05_11h16.49.676,tilt_mocs,2024.2.4,119.32865651328754,2025-12-05 11h17.03.348072 -0500,
