center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,541.7397724580005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,9,48,down,1,1,1,30,541.7317831670007,541.7397724580005,542.2265047500041,542.2265047500041,542.3000819580047,542.3000819580047,543.4560796670048,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,543.4624197920057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,9,49,down,2,-3,-3,,543.4572443750003,543.4624197920057,543.952696291999,543.952696291999,544.0271774170033,544.0271774170033,544.4175905000011,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,544.4265991670036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,9,50,down,0.5,-5.0,-5.0,-30,544.4186783750047,544.4265991670036,544.9100538330022,544.9100538330022,544.9834025419987,544.9834025419987,545.6677165830042,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,545.6769414580049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,9,51,down,0.5,4.5,4.5,30,545.6691073750044,545.6769414580049,546.1694067920034,546.1694067920034,546.2440497080024,546.2440497080024,546.9121814169994,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,546.9214130000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,9,52,down,1,-6,-6,-30,546.9133074999991,546.9214130000037,547.4101586250035,547.4101586250035,547.4820098749988,547.4820098749988,548.4013498330023,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,548.4108565420029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,9,53,down,1,-2,-2,,548.4026028330045,548.4108565420029,548.9026287500019,548.9026287500019,548.9772682500043,548.9772682500043,549.7627180000054,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,549.7720136249991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,10,54,up,1,-2,-2,,549.7639979580053,549.7720136249991,550.2602485829993,550.2602485829993,550.3325028750041,550.3325028750041,550.8793983750002,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,550.8888088329986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,10,55,up,0.5,-4.5,-4.5,-30,550.8805886670016,550.8888088329986,551.3769803329997,551.3769803329997,551.4498742920041,551.4498742920041,552.6304030419997,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,552.6400859580026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,10,56,up,0.5,1.5,1.5,30,552.6319488750014,552.6400859580026,553.1269873749989,553.1269873749989,553.2003820829996,553.2003820829996,554.4302411669996,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,554.4398018749998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,10,57,down,0.5,4.0,4.0,30,554.431579791999,554.4398018749998,554.9269965420026,554.9269965420026,554.999375667001,554.999375667001,555.6017594170044,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,555.6107855000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,10,58,up,0.5,-1.5,-1.5,,555.6028539580002,555.6107855000009,556.1026280000005,556.1026280000005,556.1774259170052,556.1774259170052,556.6973796250022,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,556.7074810420017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,10,59,up,0.5,-5.5,-5.5,-30,556.699159708005,556.7074810420017,557.1938778330004,557.1938778330004,557.2661389580026,557.2661389580026,558.530182292001,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,558.5406356669992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,11,60,down,0.5,3.5,3.5,30,558.5321286670005,558.5406356669992,559.0271532080005,559.0271532080005,559.0993329580015,559.0993329580015,559.6798075830011,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,559.6894382500031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,11,61,down,0.5,-2.0,-2.0,,559.6811969580012,559.6894382500031,560.1774211250013,560.1774211250013,560.2491035830026,560.2491035830026,560.8969212920056,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,560.9071567499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,11,62,down,0.5,-2.5,-2.5,,560.8987646669993,560.9071567499996,561.3938721670056,561.3938721670056,561.4663847920019,561.4663847920019,562.3134499580046,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,562.324027583003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,11,63,down,0.5,-6.0,-6.0,-30,562.315435125005,562.324027583003,562.8105909580045,562.8105909580045,562.882999458001,562.882999458001,564.0359785000037,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,564.0609277920012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,11,64,down,0.5,1.0,1.0,30,564.0373209169993,564.0609277920012,564.5371440829986,564.5371440829986,564.6113445830051,564.6113445830051,565.3633268750054,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,565.372774042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,11,65,up,0.5,-4.0,-4.0,-30,565.3647232920048,565.372774042,565.8608110420028,565.8608110420028,565.933866542,565.933866542,567.263227125004,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,567.2725001670042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,12,66,down,0.5,-3.0,-3.0,,567.2643856249997,567.2725001670042,567.760847000005,567.760847000005,567.8327839580015,567.8327839580015,569.1522614580026,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,569.1616390830022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,12,67,down,0.5,3.0,3.0,30,569.1534791670056,569.1616390830022,569.6531992080054,569.6531992080054,569.7280927079992,569.7280927079992,570.5141275830028,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,570.5237815830042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,12,68,down,0.5,0.5,0.5,30,570.5155805000031,570.5237815830042,571.0109187080016,571.0109187080016,571.0833957499999,571.0833957499999,571.736513374999,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,571.7468885420021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,12,69,up,0.5,-5.5,-5.5,-30,571.7379117919991,571.7468885420021,572.2375653749987,572.2375653749987,572.311515207999,572.311515207999,573.1522759580039,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,573.1612709170004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,12,70,down,0.5,-2.5,-2.5,,573.1533917080014,573.1612709170004,573.6532012079988,573.6532012079988,573.7282251249999,573.7282251249999,574.719906958002,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,574.7296025830001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,12,71,down,0.5,-4.5,-4.5,-30,574.7211883749987,574.7296025830001,575.220633375,575.220633375,575.2949213750035,575.2949213750035,575.7805048750015,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,575.7903017499993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,13,72,down,0.5,2.5,2.5,30,575.7819088329998,575.7903017499993,576.2777514580011,576.2777514580011,576.3501607500002,576.3501607500002,577.230550500004,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,577.2401507920003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,13,73,up,0.5,-2.0,-2.0,,577.2318955830051,577.2401507920003,577.7278237920036,577.7278237920036,577.7997411250035,577.7997411250035,578.4976851669999,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,578.5070877079997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,13,74,up,0.5,-2.5,-2.5,,578.4991107079986,578.5070877079997,578.9948520000034,578.9948520000034,579.0669368750023,579.0669368750023,579.5989425000007,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,579.6086579170005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,13,75,up,0.5,-5.0,-5.0,-30,579.6003814580035,579.6086579170005,580.0946652920029,580.0946652920029,580.1686917080006,580.1686917080006,580.786651208,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,580.8116002919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,13,76,down,0.5,-5.0,-5.0,-30,580.7878865829989,580.8116002919996,581.2871979170013,581.2871979170013,581.3616980830047,581.3616980830047,581.9310680000053,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,581.9410582499986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,13,77,down,0.5,0.0,0.0,30,581.9326531250044,581.9410582499986,582.4280825419992,582.4280825419992,582.5002418750009,582.5002418750009,582.9804550830013,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,582.9898992919989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,14,78,down,0.5,2.0,2.0,30,582.9818015830024,582.9898992919989,583.4773491250016,583.4773491250016,583.5510560420007,583.5510560420007,584.1473712080042,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,584.1568645830048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,14,79,up,0.5,-4.5,-4.5,-30,584.1487746670027,584.1568645830048,584.6448360830036,584.6448360830036,584.717307333005,584.717307333005,585.4807664580003,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,585.4901161669986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,14,80,down,0.5,-2.5,-2.5,,585.4821126250026,585.4901161669986,585.9781627500051,585.9781627500051,586.0503236250006,586.0503236250006,586.5807582920024,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,586.5901085420046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,14,81,up,0.5,0.5,0.5,30,586.5819245419989,586.5901085420046,587.0783147500042,587.0783147500042,587.150940917003,587.150940917003,587.6143133330042,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,587.6238767500035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,14,82,up,0.5,-4.5,-4.5,-30,587.6157168330028,587.6238767500035,588.111565457999,588.111565457999,588.184264208001,588.184264208001,588.7870276250032,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,588.811660833002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,14,83,up,0.5,-2.0,-2.0,,588.7882112920051,588.811660833002,589.287964916999,589.287964916999,589.3622276250026,589.3622276250026,589.7977863330016,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,589.8074744580008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,15,84,up,0.5,1.0,1.0,30,589.7992274580029,589.8074744580008,590.2950112079998,590.2950112079998,590.3673354170023,590.3673354170023,590.8643988750046,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,590.8742552920012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,15,85,up,0.5,-4.0,-4.0,-30,590.8657549999989,590.8742552920012,591.3607212920033,591.3607212920033,591.434283292001,591.434283292001,592.2207463330051,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,592.2302580420001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,15,86,up,0.5,-1.5,-1.5,,592.2220048750023,592.2302580420001,592.7206889580048,592.7206889580048,592.7956181670015,592.7956181670015,594.037211750001,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,594.0619915420029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,15,87,up,0.5,-4.0,-4.0,-30,594.0383117919991,594.0619915420029,594.5372290000014,594.5372290000014,594.6123421670054,594.6123421670054,595.5640689580032,1,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,595.5735195000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,15,88,up,0.5,2.5,2.5,30,595.5654729170055,595.5735195000016,596.0618497920004,596.0618497920004,596.1341599580046,596.1341599580046,597.4989582500057,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,597.509961583004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,15,89,up,0.5,-2.0,-2.0,,597.501348292004,597.509961583004,597.9951602920046,597.9951602920046,598.0674581249987,598.0674581249987,598.6703654170051,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,598.6955137080004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,16,90,up,0.5,1.5,1.5,30,598.6715787920039,598.6955137080004,599.1713035420034,599.1713035420034,599.2458775420018,599.2458775420018,599.6819017080052,0,,,,,,,,,,,,,,,21049996,0,2025-10-20_13h29.32.005,tilt_staircase,2024.2.4,119.20810011899528,2025-10-20 13h29.50.471759 -0400,
