center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,surr_opacity,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,surround_practice.stopped,center_practice.stopped,text_11.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-6.166666666666666,-15.0,,197,197,0,,,,,,,,,,p1,negs,100,left,0.9779190000044764,None,None,,,,,,,,,,,0,197,197,473,271.152534791996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.14471420899645,271.152534791996,271.63897041699965,271.63897041699965,271.7116475839939,271.7116475839939,272.14138866699795,left,0.9779190000044764,None,272.14151258399943,272.1415614590005,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,198,198,0,,,,,,,,,,m1,poss,100,left,1.0221087089958019,None,None,,,,,,,,,,,0,198,198,107,272.15179316699505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.14372887499485,272.15179316699505,272.63887916699605,272.63887916699605,272.71212604199536,272.71212604199536,273.1802133749952,left,1.0221087089958019,None,273.1803372919967,273.1803966669977,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,199,199,0,,,,,,,,,,p1,negs,100,left,1.1088533329966594,None,None,,,,,,,,,,,0,199,199,465,273.20591095899726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.18250891699427,273.20591095899726,273.6819035839944,273.6819035839944,273.75624974999664,273.75624974999664,274.3251369999998,left,1.1088533329966594,None,274.3252599999978,274.3253086670011,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,200,200,0,,,,,,,,,,m2,poss,100,right,1.0588972080004169,None,None,,,,,,,,,,,0,200,200,68,274.33570333399985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.3277631249948,274.33570333399985,274.822439167001,274.822439167001,274.89623654200113,274.89623654200113,275.39741449999565,right,1.0588972080004169,None,275.3975494589977,275.3976000420007,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-4.666666666666666,-15.0,,201,201,0,,,,,,,,,,p3,negs,100,left,1.0023802499999874,None,None,,,,,,,,,,,0,201,201,528,275.408214916999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.3997726249945,275.408214916999,275.89841054199496,275.89841054199496,275.9729254999984,275.9729254999984,276.41329949999636,left,1.0023802499999874,None,276.4133969589966,276.41343524999684,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-0.5,0.0,,202,202,0,,,,,,,,,,m1,noss,0,right,1.1505352090025553,None,None,,,,,,,,,,,0,202,202,601,276.4228834589958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.4153246249989,276.4228834589958,276.91575645899866,276.91575645899866,276.9897523339969,276.9897523339969,277.5766893339969,right,1.1505352090025553,None,277.5768337089976,277.5768855419956,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,203,203,0,,,,,,,,,,PSE,poss,100,right,1.698063000003458,None,None,,,,,,,,,,,0,203,203,153,277.5872560839998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.57908495899756,277.5872560839998,278.0725664999991,278.0725664999991,278.1464029999988,278.1464029999988,279.29179516699514,right,1.698063000003458,None,279.2919243340002,279.29197399999975,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,204,204,0,,,,,,,,,,m2,negs,100,left,1.083936208000523,None,None,,,,,,,,,,,0,204,204,331,279.30233483399934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.29423579199647,279.30233483399934,279.78937762499845,279.78937762499845,279.862978541998,279.862978541998,280.3920734589992,left,1.083936208000523,None,280.39219491699623,280.39225408399943,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-2.0,0.0,,205,205,0,,,,,,,,,,m3,noss,0,left,1.4823030000043218,None,None,,,,,,,,,,,0,205,205,576,280.40218141699734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.3943625419997,280.40218141699734,280.88884029199835,280.88884029199835,280.9624049589984,280.9624049589984,281.89202162499714,left,1.4823030000043218,None,281.89215599999443,281.8922134589957,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,206,206,0,,,,,,,,,,m3,negs,100,left,1.1549105840022094,None,None,,,,,,,,,,,0,206,206,300,281.9022457499959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.89421683399996,281.9022457499959,282.3893055000008,282.3893055000008,282.46159674999944,282.46159674999944,283.06038350000017,left,1.1549105840022094,None,283.0605387089963,283.0606089590001,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,207,207,0,,,,,,,,,,p1,negs,100,left,0.9749903340052697,None,None,,,,,,,,,,,0,207,207,454,283.07141799999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0632317089985,283.07141799999954,283.556216166995,283.556216166995,283.62877895899874,283.62877895899874,284.05899420900096,left,0.9749903340052697,None,284.05912316699687,284.05917404199863,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
4.833333333333334,15.0,,208,208,0,,,,,,,,,,m2,poss,100,right,1.009640958000091,None,None,,,,,,,,,,,0,208,208,59,284.0700447499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0620305419943,284.0700447499985,284.55614941699605,284.55614941699605,284.6294454589952,284.6294454589952,285.0922419169947,right,1.009640958000091,None,285.092370792001,285.0924197919958,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.666666666666666,-15.0,,209,209,0,,,,,,,,,,m2,negs,100,left,0.9096056249982212,None,None,,,,,,,,,,,0,209,209,333,285.1030234589998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0948779589962,285.1030234589998,285.58944716699625,285.58944716699625,285.6616647089977,285.6616647089977,286.01501870899665,left,0.9096056249982212,None,286.015132499997,286.0151725420001,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-2.0,0.0,,210,210,0,,,,,,,,,,m3,noss,0,left,1.234590540996578,None,None,,,,,,,,,,,0,210,210,569,286.02546304199495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0172083340003,286.02546304199495,286.516114041995,286.516114041995,286.5900986669949,286.5900986669949,287.26442487500026,left,1.234590540996578,None,287.2645197499951,287.2645582089972,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
1.0,0.0,,211,211,0,,,,,,,,,,p2,noss,0,left,1.01486954199936,None,None,,,,,,,,,,,0,211,211,665,287.2750826669944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.266501166996,287.2750826669944,287.7652722499988,287.7652722499988,287.8401124999946,287.8401124999946,288.2924264589965,left,1.01486954199936,None,288.29255324999394,288.29260333399725,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
7.833333333333334,15.0,,212,212,0,,,,,,,,,,p3,poss,100,left,1.1329956669942476,None,None,,,,,,,,,,,0,212,212,248,288.30289204199653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.294970541996,288.30289204199653,288.78974124999513,288.78974124999513,288.862806541998,288.862806541998,289.4424309589958,left,1.1329956669942476,None,289.44253341700096,289.4425721669977,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,213,213,0,,,,,,,,,,p2,negs,100,left,1.144698417003383,None,None,,,,,,,,,,,0,213,213,488,289.4521814999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.44445804199495,289.4521814999971,289.93964154199784,289.93964154199784,290.01268549999804,290.01268549999804,290.59980229199573,left,1.144698417003383,None,290.60006941699976,290.6001600419986,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,214,214,0,,,,,,,,,,PSE,poss,100,right,0.9308789579954464,None,None,,,,,,,,,,,0,214,214,139,290.60992799999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.6025903339978,290.60992799999804,291.09936979199847,291.09936979199847,291.1735547089993,291.1735547089993,291.55208149999817,right,0.9308789579954464,None,291.5521770419946,291.55221637499926,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-7.166666666666666,-15.0,,215,215,0,,,,,,,,,,m1,negs,100,right,1.5044063749955967,None,None,,,,,,,,,,,0,215,215,379,291.558848749999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.5541572919974,291.558848749999,292.04842812499555,292.04842812499555,292.1236964589989,292.1236964589989,293.0756457499956,right,1.5044063749955967,None,293.0757717919987,293.0758197920004,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-4.666666666666666,-15.0,,216,216,0,,,,,,,,,,p3,negs,100,left,1.1764355000050273,None,None,,,,,,,,,,,0,216,216,533,293.0857964169991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.07774045899714,293.0857964169991,293.573232499999,293.573232499999,293.6462018339953,293.6462018339953,294.2650037919957,left,1.1764355000050273,None,294.26510195899755,294.26514266699814,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,217,217,0,,,,,,,,,,p2,poss,100,right,1.2147040420022677,None,None,,,,,,,,,,,0,217,217,214,294.27548629199737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.26708012499876,294.27548629199737,294.76638841699605,294.76638841699605,294.8405190839985,294.8405190839985,295.4926825000002,right,1.2147040420022677,None,295.4928099589961,295.49285899999813,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
2.0,0.0,,218,218,0,,,,,,,,,,p3,noss,0,right,1.0351165829997626,None,None,,,,,,,,,,,0,218,218,691,295.5027075839971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.4947608750008,295.5027075839971,295.98981820899644,295.98981820899644,296.06186983399675,296.06186983399675,296.5427606669982,right,1.0351165829997626,None,296.54288674999407,296.5429382500006,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
6.833333333333334,15.0,,219,219,0,,,,,,,,,,p2,poss,100,right,0.7814171249992796,None,None,,,,,,,,,,,0,219,219,223,296.5531437499958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.54510549999395,296.5531437499958,297.03987754199625,297.03987754199625,297.11190662499575,297.11190662499575,297.34280074999697,right,0.7814171249992796,None,297.34296791700035,297.3430160419957,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,220,220,0,,,,,,,,,,m3,negs,100,right,0.8388095419941237,None,None,,,,,,,,,,,0,220,220,308,297.35383620899665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.34559837499546,297.35383620899665,297.8399788749957,297.8399788749957,297.91223070900014,297.91223070900014,298.1988489169962,right,0.8388095419941237,None,298.19895383399853,298.19899254199845,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.833333333333334,15.0,,221,221,0,,,,,,,,,,PSE,poss,100,right,1.0743154999945546,None,None,,,,,,,,,,,0,221,221,130,298.2096120839997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.2012895000007,298.2096120839997,298.6998523750008,298.6998523750008,298.7738507499962,298.7738507499962,299.29295429199556,right,1.0743154999945546,None,299.29311349999625,299.2931587089988,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
5.333333333333334,15.0,,222,222,0,,,,,,,,,,m1,poss,100,left,0.9027197499963222,None,None,,,,,,,,,,,0,222,222,101,299.3043829589951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.2961409999989,299.3043829589951,299.7899592920003,299.7899592920003,299.8619381669996,299.8619381669996,300.20956241699605,left,0.9027197499963222,None,300.20968933399854,300.2097379589977,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-1.0,0.0,,223,223,0,,,,,,,,,,m2,noss,0,right,1.3041245830027037,None,None,,,,,,,,,,,0,223,223,582,300.21968495899637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.2117633339949,300.21968495899637,300.7068468340003,300.7068468340003,300.7790427500004,300.7790427500004,301.52656208400003,right,1.3041245830027037,None,301.52670379199844,301.5267573339952,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-0.5,0.0,,224,224,0,,,,,,,,,,m1,noss,0,right,0.896760625000752,None,None,,,,,,,,,,,0,224,224,610,301.5371976249953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5289370839964,301.5371976249953,302.02270858399424,302.02270858399424,302.0964843749971,302.0964843749971,302.4429581250006,right,0.896760625000752,None,302.44314091699925,302.443191499995,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,225,225,0,,,,,,,,,,p2,negs,100,left,1.1469647079939023,None,None,,,,,,,,,,,0,225,225,487,302.4541826249988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.44601908399636,302.4541826249988,302.9400767499974,302.9400767499974,303.0117726669996,303.0117726669996,303.60961795899493,left,1.1469647079939023,None,303.60975879199395,303.6098117500005,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-1.0,0.0,,226,226,0,,,,,,,,,,m2,noss,0,right,1.136774874998082,None,None,,,,,,,,,,,0,226,226,583,303.6206884169951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.6123930419999,303.6206884169951,304.10673829200095,304.10673829200095,304.18010104199493,304.18010104199493,304.7605207499946,right,1.136774874998082,None,304.7606739999974,304.7607279590011,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-5.666666666666666,-15.0,,227,227,0,,,,,,,,,,p2,negs,100,right,1.4049725420045434,None,None,,,,,,,,,,,0,227,227,491,304.77097383399814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.7628747089984,304.77097383399814,305.256955249999,305.256955249999,305.32843737499934,305.32843737499934,306.18245162499807,right,1.4049725420045434,None,306.18255304199556,306.18259287499677,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,228,228,0,,,,,,,,,,m3,poss,100,right,1.2273168750034529,None,None,,,,,,,,,,,0,228,228,20,306.1927850419961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.1845596669955,306.1927850419961,306.6827505839974,306.6827505839974,306.7574474590001,306.7574474590001,307.4260641669971,right,1.2273168750034529,None,307.4261656669987,307.4262049999961,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,229,229,0,,,,,,,,,,m3,poss,100,left,1.2487020419939654,None,None,,,,,,,,,,,0,229,229,37,307.4361700419977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.4281881669958,307.4361700419977,307.92388595899683,307.92388595899683,307.9965120419947,307.9965120419947,308.69302537499607,left,1.2487020419939654,None,308.6931476669997,308.69319662499765,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,230,230,0,,,,,,,,,,p1,negs,100,left,1.1046390000046813,None,None,,,,,,,,,,,0,230,230,462,308.7031973749981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.6953842090006,308.7031973749981,309.19050091700046,309.19050091700046,309.26313337499596,309.26313337499596,309.81040870899596,left,1.1046390000046813,None,309.8105575419977,309.8106094169998,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,231,231,0,,,,,,,,,,m3,poss,100,right,1.2212930000023334,None,None,,,,,,,,,,,0,231,231,16,309.82074841699796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.8127577089981,309.82074841699796,310.30702558399935,310.30702558399935,310.38008520899893,310.38008520899893,311.05307724999875,right,1.2212930000023334,None,311.053178999995,311.0532180839946,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
1.0,0.0,,232,232,0,,,,,,,,,,p2,noss,0,left,0.8893295839952771,None,None,,,,,,,,,,,0,232,232,673,311.0598833339973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0551526669951,311.0598833339973,311.54920895899704,311.54920895899704,311.6238844999971,311.6238844999971,311.96035808399756,left,0.8893295839952771,None,311.96059145899926,311.96069420899585,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,233,233,0,,,,,,,,,,p1,negs,100,left,1.2021742500000983,None,None,,,,,,,,,,,0,233,233,449,311.97186387499823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.96326037499966,311.97186387499823,312.45718995900097,312.45718995900097,312.5295290840004,312.5295290840004,313.17654283400043,left,1.2021742500000983,None,313.1766412500001,313.1766919169968,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-8.666666666666666,-15.0,,234,234,0,,,,,,,,,,m3,negs,100,left,1.0962753749990952,None,None,,,,,,,,,,,0,234,234,296,313.187029875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.17897408399585,313.187029875,313.6730884169956,313.6730884169956,313.74589774999913,313.74589774999913,314.293482958994,left,1.0962753749990952,None,314.29364350000105,314.2936912090008,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
3.833333333333334,15.0,,235,235,0,,,,,,,,,,m3,poss,100,left,1.119573208001384,None,None,,,,,,,,,,,0,235,235,8,314.30515291699703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.29659370899753,314.30515291699703,314.7905152919993,314.7905152919993,314.8628336670008,314.8628336670008,315.42747087499447,left,1.119573208001384,None,315.4276304589948,315.4276800000007,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
0.0,0.0,,236,236,0,,,,,,,,,,PSE,noss,0,left,0.9990284590021474,None,None,,,,,,,,,,,0,236,236,629,315.43851037499553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.43033495899726,315.43851037499553,315.92390099999466,315.92390099999466,315.99606587499875,315.99606587499875,316.4439833340002,left,0.9990284590021474,None,316.4441413339955,316.4441972919958,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
-6.166666666666666,-15.0,,237,237,0,,,,,,,,,,p1,negs,100,left,1.0863591659945087,None,None,,,,,,,,,,,0,237,237,450,316.45494333399984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.44667229199695,316.45494333399984,316.9407037089986,316.9407037089986,317.01238687499426,317.01238687499426,317.5440897499939,left,1.0863591659945087,None,317.5442294589957,317.54428374999407,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
7.833333333333334,15.0,,238,238,0,,,,,,,,,,p3,poss,100,left,0.9284511250007199,None,None,,,,,,,,,,,0,238,238,260,317.5550070419995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.5465968339995,317.5550070419995,318.04073274999973,318.04073274999973,318.112934124998,318.112934124998,318.49340016699716,left,0.9284511250007199,None,318.49352774999716,318.4935780839951,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
0.0,0.0,,239,239,0,,,,,,,,,,PSE,noss,0,left,1.1632928749968414,None,None,,,,,,,,,,,0,239,239,632,318.50388816699706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.49591937499645,318.50388816699706,318.9908886669946,318.9908886669946,319.06290266699943,319.06290266699943,319.6768725000002,left,1.1632928749968414,None,319.67703187499865,319.6770842499973,None,,,,,,,,,,,,21049998,0,2025-10-20_12h38.40.183,tilt_mocs,2024.2.4,118.59647101543273,2025-10-20 12h38.48.426811 -0400,
