center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,text_11.started,surround_practice.stopped,center_practice.stopped,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,surround_practice_2.started,center_practice_2.started,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,center_angle,surround_angle,trial.started,resp.started,surround_grating.started,center_grating.started,text_3.started,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.response,break_2.started,text_14.started,key_resp_9.started,break_2.stopped,blocks.key_resp_9.keys,blocks.key_resp_9.rt,blocks.key_resp_9.duration,end.started,text_4.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1488.5332397079983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,25,145,up,0.5,-1.0,-1.0,-30,1488.5250176669979,1488.5332397079983,1489.0229348329995,1489.0229348329995,1489.097619166998,1489.097619166998,1489.097619166998,1489.5063663330002,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1489.515635249998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,25,146,up,0.5,4.5,4.5,30,1489.5075249580004,1489.515635249998,1490.0062477499996,1490.0062477499996,1490.0807079579972,1490.0807079579972,1490.0807079579972,1492.0062740829999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1492.0163252499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,25,147,down,0.5,4.5,4.5,30,1492.0074621249987,1492.0163252499988,1492.50585125,1492.50585125,1492.5810297499993,1492.5810297499993,1492.5810297499993,1493.7559185419996,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1493.780753957999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,25,148,up,0.5,1.5,1.5,,1493.7570922919986,1493.780753957999,1494.2564437919973,1494.2564437919973,1494.3307649169983,1494.3307649169983,1494.3307649169983,1495.656065916999,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1495.6808333749977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,25,149,up,0.5,-1.5,-1.5,-30,1495.6571722499975,1495.6808333749977,1496.1568669579974,1496.1568669579974,1496.2311520419971,1496.2311520419971,1496.2311520419971,1497.0726323749986,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1497.0975808749972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,26,150,down,0.5,1.0,1.0,,1497.0738042079975,1497.0975808749972,1497.573222666997,1497.573222666997,1497.647900707998,1497.647900707998,1497.647900707998,1499.0728116249993,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1499.0976713329983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,27,151,up,0.5,1.5,1.5,,1499.0739898329994,1499.0976713329983,1499.5735517499998,1499.5735517499998,1499.6479702920005,1499.6479702920005,1499.6479702920005,1500.2236634999972,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1500.2332006670003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,28,152,up,0.5,2.0,2.0,,1500.2248256249986,1500.2332006670003,1500.723319749999,1500.723319749999,1500.797977332997,1500.797977332997,1500.797977332997,1501.2669109579983,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1501.2768807499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,29,153,up,0.5,2.5,2.5,,1501.268610916999,1501.2768807499997,1501.7643077499997,1501.7643077499997,1501.8380675419976,1501.8380675419976,1501.8380675419976,1503.1566802919988,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1503.1664754999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,30,154,up,0.5,3.0,3.0,,1503.1578497919982,1503.1664754999983,1503.6560257079982,1503.6560257079982,1503.7314454579973,1503.7314454579973,1503.7314454579973,1504.923435875,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,1504.9333759170004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,31,155,up,0.5,3.5,3.5,,1504.9248902079999,1504.9333759170004,1505.4236640829986,1505.4236640829986,1505.4978841249977,1505.4978841249977,1505.4978841249977,1509.3893527919972,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1524.1545508749987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,1,0,start,5,-15,-15,-30,1524.1459221669975,1524.1545508749987,1524.6317478329984,1524.6317478329984,1524.705355957998,1524.705355957998,1524.705355957998,1526.1276490419987,0,1509.3895316669987,1509.399397833,1509.399397833,1524.134040375,space,14.723710707999999,None,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1526.1342135419982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,1,1,start,5,15,15,,1526.1288444579986,1526.1342135419982,1526.6239574169995,1526.6239574169995,1526.7053113330003,1526.6989230420004,1526.6989230420004,1527.0837993329988,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1527.0930161249998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,1,2,start,5,15,15,-30,1527.0849593329986,1527.0930161249998,1527.581942375,1527.581942375,1527.6547094999987,1527.6547094999987,1527.6547094999987,1528.2845508749997,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1528.2939846669979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,1,3,start,5,15,15,30,1528.2859814170006,1528.2939846669979,1528.7811251669991,1528.7811251669991,1528.8555311669988,1528.8555311669988,1528.8555311669988,1529.6005938749986,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1529.6098959999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,1,4,start,5,-15,-15,30,1529.6017239169996,1529.6098959999981,1530.0986419580004,1530.0986419580004,1530.1727741249997,1530.1727741249997,1530.1727741249997,1530.6103429169998,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1530.6169597499975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,1,5,start,5,-15,-15,,1530.6114927499984,1530.6169597499975,1531.1083105830003,1531.1083105830003,1531.1885586669996,1531.1825181669992,1531.1825181669992,1531.7250703329992,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1531.7347816250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,2,6,up,5,-10,-10,30,1531.7265219170004,1531.7347816250003,1532.2240526669993,1532.2240526669993,1532.29900825,1532.29900825,1532.29900825,1532.806314333,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1532.8152727919987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,2,7,down,5,10,10,30,1532.8074288749995,1532.8152727919987,1533.307321291999,1533.307321291999,1533.3822105830004,1533.3822105830004,1533.3822105830004,1533.984730666998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1533.9938650829972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,2,8,up,5,-10,-10,,1533.9858791249972,1533.9938650829972,1534.482071208,1534.482071208,1534.5567292499982,1534.5567292499982,1534.5567292499982,1535.0020409169992,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1535.0115248749971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,2,9,down,5,10,10,,1535.0032935829986,1535.0115248749971,1535.4987444170001,1535.4987444170001,1535.5720235829976,1535.5720235829976,1535.5720235829976,1535.9745644169998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1535.983822582999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,2,10,up,5,-10,-10,-30,1535.9756869169978,1535.983822582999,1536.474567166999,1536.474567166999,1536.549173416999,1536.549173416999,1536.549173416999,1537.100797332998,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1537.110284167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,2,11,down,5,10,10,-30,1537.1019448749976,1537.110284167,1537.5988236249977,1537.5988236249977,1537.6728009170001,1537.6728009170001,1537.6728009170001,1538.201574374998,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1538.2112338749976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,3,12,up,5,-5,-5,30,1538.2028402920005,1538.2112338749976,1538.6988167499985,1538.6988167499985,1538.7726094579994,1538.7726094579994,1538.7726094579994,1539.2013322919993,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1539.210727624999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,3,13,down,5,5,5,-30,1539.202467791998,1539.210727624999,1539.6989249580001,1539.6989249580001,1539.7730370829995,1539.7730370829995,1539.7730370829995,1540.2409190830003,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1540.2658022079995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,3,14,down,5,5,5,,1540.242235499998,1540.2658022079995,1540.7421658329986,1540.7421658329986,1540.8161672079987,1540.8161672079987,1540.8161672079987,1541.351068,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1541.3604956669988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,3,15,down,5,5,5,30,1541.3522192079981,1541.3604956669988,1541.8491413329975,1541.8491413329975,1541.9222004999974,1541.9222004999974,1541.9222004999974,1543.2079500830005,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1543.2325471250006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,3,16,up,5,-5,-5,,1543.2090623330005,1543.2325471250006,1543.7083786669973,1543.7083786669973,1543.7827433329985,1543.7827433329985,1543.7827433329985,1544.1684286669988,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1544.1779527500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,3,17,up,5,-5,-5,-30,1544.1698419579989,1544.1779527500003,1544.6657566249996,1544.6657566249996,1544.739306042,1544.739306042,1544.739306042,1545.2025143329993,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1545.2122610000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,4,18,down,5,0,0,-30,1545.203890375,1545.2122610000006,1545.6991337079999,1545.6991337079999,1545.7725004579988,1545.7725004579988,1545.7725004579988,1547.1852677919996,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1547.1943944999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,4,19,up,5,0,0,30,1547.1864095419987,1547.1943944999985,1547.6825524999986,1547.6825524999986,1547.7560792499971,1547.7560792499971,1547.7560792499971,1548.252948207999,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1548.2634442499984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,4,20,down,5,0,0,30,1548.254747125,1548.2634442499984,1548.7492252919983,1548.7492252919983,1548.8225786669973,1548.8225786669973,1548.8225786669973,1549.2691113330002,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1549.2788325420006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,4,21,down,2,-7,-7,-30,1549.2706173749975,1549.2788325420006,1549.7658394579994,1549.7658394579994,1549.8383501249991,1549.8383501249991,1549.8383501249991,1550.4612160830002,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1550.4684776249997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,4,22,up,5,0,0,,1550.462344042,1550.4684776249997,1550.9591175829992,1550.9591175829992,1551.0396804579977,1551.0332447919973,1551.0332447919973,1551.941174042,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1551.9662118749984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,4,23,down,5,0,0,,1551.9423035,1551.9662118749984,1552.441912541999,1552.441912541999,1552.5163791669984,1552.5163791669984,1552.5163791669984,1554.3852037079996,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1554.3944072919985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_noss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,4,5,24,down,2,-2,-2,,1554.3863779169988,1554.3944072919985,1554.8827290419977,1554.8827290419977,1554.956086582999,1554.956086582999,1554.956086582999,1555.4239407919995,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1555.4331891669972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_poss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,3,5,25,up,2,2,2,30,1555.4250930829985,1555.4331891669972,1555.9258686249996,1555.9258686249996,1555.9998400829973,1555.9998400829973,1555.9998400829973,1556.492752291997,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1556.5023956669975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_poss,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,2,5,26,up,5,5,5,30,1556.4941186670003,1556.5023956669975,1556.9919609169992,1556.9919609169992,1557.0667473329995,1557.0667473329995,1557.0667473329995,1557.9023308329997,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1557.911978832999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negc_negs,30,-15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,0,5,27,up,1,-6,-6,-30,1557.9037261249978,1557.911978832999,1558.3995821249991,1558.3995821249991,1558.4722317499982,1558.4722317499982,1558.4722317499982,1558.9855404169975,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1558.9949465419995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_negs,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,1,5,28,down,5,-5,-5,-30,1558.986939082999,1558.9949465419995,1559.4830133329997,1559.4830133329997,1559.5564315419979,1559.5564315419979,1559.5564315419979,1560.4353909579986,0,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
,,,1,0,1,,,,,,,,,,,,,,,,,,1,0,1,0,1560.4448108329998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,posc_noss,30,15,15,-15,"[5, 2, 1, 0.5]",lin,1,1,8,5,5,29,up,2,2,2,,1560.436536707999,1560.4448108329998,1560.9330914579987,1560.9330914579987,1561.0072540420006,1561.0072540420006,1561.0072540420006,1561.6857473749988,1,,,,,,,,,,,,,,,21049999,0,2025-10-17_10h44.28.208,tilt_staircase,2024.2.4,120.34641764341205,2025-10-17 10h44.51.975870 -0400,
