center,surround,correct,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,orient_opacity,noise_opacity,key_resp_4.keys,key_resp_4.corr,key_resp_4.rt,key_resp_4.duration,type,surr_type,isi,resp.keys,resp.rt,resp.duration,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr_example.started,key_resp_11.started,surround_practice_example.started,center_practice_example.started,text_15.started,instr_example.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,key_resp_3.started,surround_practice.started,center_practice.started,practice_trial.stopped,practice_no_time.key_resp_3.keys,practice_no_time.key_resp_3.corr,practice_no_time.key_resp_3.rt,practice_no_time.key_resp_3.duration,practice_feedback.started,text_7.started,practice_feedback.stopped,text_7.stopped,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,practice_trial_timed.started,key_resp_4.started,noise_2.started,surround_practice_2.started,center_practice_2.started,noise_2.stopped,surround_practice_2.stopped,center_practice_2.stopped,text_12.started,practice_trial_timed.stopped,practice_timed.key_resp_4.keys,practice_timed.key_resp_4.corr,practice_timed.key_resp_4.rt,practice_timed.key_resp_4.duration,practice_feedback_timed.started,text_16.started,text_16.stopped,practice_feedback_timed.stopped,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,noise_3.started,surround_grating.started,center_grating.started,noise_3.stopped,surround_grating.stopped,center_grating.stopped,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,break_2.started,break_2.stopped,trials.key_resp_10.keys,text_2.started,key_resp_10.started,trials.key_resp_10.rt,trials.key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
0,0.0,,164,164,0,,,,,0,100,,,,,c+0,noss,1.25,period,2.07669779099524,None,None,,,,,,,,,,,0,164,164,620,483.08411029100535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.07534616600606,483.08411029100535,484.31973008299246,484.31973008299246,484.31973008299246,484.3923999580147,484.3923999580147,484.3923999580147,485.17329687500023,period,2.07669779099524,None,485.1734487079957,485.173510624998,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,165,165,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.6707936250022613,None,None,,,,,,,,,,,0,165,165,642,485.18500983301783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.1758832909982,485.18500983301783,485.91981079100515,485.91981079100515,485.91981079100515,485.9924610829912,485.9924610829912,485.9924610829912,486.86111637501745,period,1.6707936250022613,None,486.86125354099204,486.8613733329985,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,0.0,,166,166,0,,,,,0,100,,,,,c-4,noss,0.75,z,1.3370605840173084,None,None,,,,,,,,,,,0,166,166,519,486.87257350000436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.8637330000056,486.87257350000436,487.6119416659931,487.6119416659931,487.6119416659931,487.6870917500055,487.6870917500055,487.6870917500055,488.2127500830102,z,1.3370605840173084,None,488.21288470801665,488.21293983299984,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,167,167,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.4601791670138482,None,None,,,,,,,,,,,0,167,167,304,488.22338112501893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.21510629099794,488.22338112501893,488.7130804579938,488.7130804579938,488.7130804579938,488.78724487501313,488.78724487501313,488.78724487501313,489.6893200830091,z,1.4601791670138482,None,489.6894246250158,489.68946562500787,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,168,168,0,,,,,100,0,,,,,c+4,poss,0.75,z,2.179444417008199,None,None,,,,,,,,,,,0,168,168,139,489.70006145801744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.69142045799526,489.70006145801744,490.43671025001095,490.43671025001095,490.43671025001095,490.5086471660179,490.5086471660179,490.5086471660179,491.8899294580042,z,2.179444417008199,None,491.890080333018,491.89013279101346,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,-15.0,,169,169,0,,,,,100,0,,,,,c+0,negs,1.0,period,1.611605874990346,None,None,,,,,,,,,,,0,169,169,444,491.9025367080176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.8935075410118,491.9025367080176,492.8868388750125,492.8868388750125,492.8868388750125,492.95858016601414,492.95858016601414,492.95858016601414,493.5232561250159,period,1.611605874990346,None,493.52342675000546,493.5234810410184,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,170,170,0,,,,,100,0,,,,,c-6,negs,1.0,z,1.7060876250034198,None,None,,,,,,,,,,,0,170,170,323,493.53565729100956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.52626912499545,493.53565729100956,494.52007870801026,494.52007870801026,494.52007870801026,494.5924617910059,494.5924617910059,494.5924617910059,495.24563874999876,z,1.7060876250034198,None,495.24576333299046,495.2458170829923,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,171,171,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.285090332996333,None,None,,,,,,,,,,,0,171,171,302,495.2564801250119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.2482817500131,495.2564801250119,495.74623220801004,495.74623220801004,495.74623220801004,495.82071212501614,495.82071212501614,495.82071212501614,496.5452261659957,z,1.285090332996333,None,496.5453243330121,496.5453650410054,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,-15.0,,172,172,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.3554501659818925,None,None,,,,,,,,,,,0,172,172,479,496.5562328330125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.54739895800594,496.5562328330125,497.29612179100513,497.29612179100513,497.29612179100513,497.3705109580187,497.3705109580187,497.3705109580187,497.9231705410057,period,1.3554501659818925,None,497.923414082994,497.9235029160045,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
6,15.0,,173,173,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.2896220829861704,None,None,,,,,,,,,,,0,173,173,173,497.93493516600574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.92599874999723,497.93493516600574,498.42025062500034,498.42025062500034,498.42025062500034,498.49221587501233,498.49221587501233,498.49221587501233,499.22909116599476,period,1.2896220829861704,None,499.22918741600006,499.22922825001297,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,174,174,0,,,,,100,0,,,,,c-6,negs,1.25,period,2.0047251249779947,None,None,,,,,,,,,,,0,174,174,330,499.23982700001216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.23123116599163,499.23982700001216,500.47975979099283,500.47975979099283,500.47975979099283,500.5544456249918,500.5544456249918,500.5544456249918,501.2566987500177,period,2.0047251249779947,None,501.2568502080103,501.2569034160115,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,0.0,,175,175,0,,,,,0,100,,,,,c+4,noss,1.0,period,1.5382196670107078,None,None,,,,,,,,,,,0,175,175,696,501.26886412501335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.25992924999446,501.26886412501335,502.2537678749941,502.2537678749941,502.2537678749941,502.3256040409906,502.3256040409906,502.3256040409906,502.81159379100427,period,1.5382196670107078,None,502.81163549999474,502.81165270801284,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,176,176,0,,,,,100,0,,,,,c-6,negs,0.5,period,1.350896209012717,None,None,,,,,,,,,,,0,176,176,298,502.8202987080149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.81234337500064,502.8202987080149,503.31245858300827,503.31245858300827,503.31245858300827,503.38761712500127,503.38761712500127,503.38761712500127,504.17415479099145,period,1.350896209012717,None,504.17431679100264,504.17436904099304,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-8,-15.0,,177,177,0,,,,,100,0,,,,,c-8,negs,1.25,period,2.175063542003045,None,None,,,,,,,,,,,0,177,177,284,504.18524066600366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.176552541001,504.18524066600366,505.420610125002,505.420610125002,505.420610125002,505.492297290999,505.492297290999,505.492297290999,506.3627492499945,period,2.175063542003045,None,506.36285212499206,506.3629061660031,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,0.0,,178,178,0,,,,,0,100,,,,,c-2,noss,0.5,z,1.0684442920028232,None,None,,,,,,,,,,,0,178,178,549,506.3734897910035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.3648890000186,506.3734897910035,506.8638055000047,506.8638055000047,506.8638055000047,506.93774920800934,506.93774920800934,506.93774920800934,507.44517554101185,z,1.0684442920028232,None,507.4452734999941,507.44531475001713,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
8,15.0,,179,179,0,,,,,100,0,,,,,c+8,poss,1.0,period,1.5816267500049435,None,None,,,,,,,,,,,0,179,179,239,507.45626833301503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.4472924580041,507.45626833301503,508.44684908300405,508.44684908300405,508.44684908300405,508.5212009999959,508.5212009999959,508.5212009999959,509.0409017910133,period,1.5816267500049435,None,509.04113637501723,509.0412355409935,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,180,180,0,,,,,0,100,,,,,c+2,noss,1.0,period,1.5387511669832747,None,None,,,,,,,,,,,0,180,180,652,509.05270237501827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.0437879160163,509.05270237501827,510.0373453749926,510.0373453749926,510.0373453749926,510.1098986660072,510.1098986660072,510.1098986660072,510.5961771250004,period,1.5387511669832747,None,510.596277833014,510.5963193330099,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
6,15.0,,181,181,0,,,,,100,0,,,,,c+6,poss,0.5,period,1.1644691250112373,None,None,,,,,,,,,,,0,181,181,178,510.6067174579948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.59835341601865,510.6067174579948,511.0970893329941,511.0970893329941,511.0970893329941,511.17013170800055,511.17013170800055,511.17013170800055,511.7740145410062,period,1.1644691250112373,None,511.7741547909973,511.7742112080159,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
4,15.0,,182,182,0,,,,,100,0,,,,,c+4,poss,1.0,period,2.4307286660186946,None,None,,,,,,,,,,,0,182,182,155,511.7853008329985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.77639470799477,511.7853008329985,512.7707687499933,512.7707687499933,512.7707687499933,512.842956041015,512.842956041015,512.842956041015,514.2240886249929,period,2.4307286660186946,None,514.2242656250019,514.2243272080086,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,183,183,0,,,,,100,0,,,,,c-6,negs,0.75,z,1.5360905839770567,None,None,,,,,,,,,,,0,183,183,312,514.2372699580155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.2274506660178,514.2372699580155,514.9700907079969,514.9700907079969,514.9700907079969,515.0429131659912,515.0429131659912,515.0429131659912,515.7784992910165,z,1.5360905839770567,None,515.7786232910003,515.7786761659954,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,15.0,,184,184,0,,,,,100,0,,,,,c-2,poss,0.75,z,1.3330257089983206,None,None,,,,,,,,,,,0,184,184,12,515.7900084159919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.7808320829936,515.7900084159919,516.5302145830065,516.5302145830065,516.5302145830065,516.6045581249928,516.6045581249928,516.6045581249928,517.1297475410101,z,1.3330257089983206,None,517.129888291005,517.1299431250081,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
8,15.0,,185,185,0,,,,,100,0,,,,,c+8,poss,1.25,period,1.838239667005837,None,None,,,,,,,,,,,0,185,185,249,517.1411618750135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.1328042910027,517.1411618750135,518.381007249991,518.381007249991,518.381007249991,518.4548557499947,518.4548557499947,518.4548557499947,518.9903639580007,period,1.838239667005837,None,518.9904930829944,518.990547458001,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,186,186,0,,,,,100,0,,,,,c-6,negs,1.25,z,1.8576372079842258,None,None,,,,,,,,,,,0,186,186,331,519.0017719579919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.9928328749957,519.0017719579919,520.2377087910136,520.2377087910136,520.2377087910136,520.3105084160052,520.3105084160052,520.3105084160052,520.8623542909918,z,1.8576372079842258,None,520.8624553749978,520.8624980000022,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,187,187,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.5856595000077505,None,None,,,,,,,,,,,0,187,187,61,520.8735575000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.8644297909923,520.8735575000173,521.613591958012,521.613591958012,521.613591958012,521.6883156250115,521.6883156250115,521.6883156250115,522.462146750011,z,1.5856595000077505,None,522.4622425830166,522.462283166009,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-8,-15.0,,188,188,0,,,,,100,0,,,,,c-8,negs,0.75,z,1.3558514169999398,None,None,,,,,,,,,,,0,188,188,265,522.4734884159989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.4643370000122,522.4734884159989,523.2146727910149,523.2146727910149,523.2146727910149,523.2885137080157,523.2885137080157,523.2885137080157,523.8405461249931,z,1.3558514169999398,None,523.8406755000178,523.8407282080152,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,0.0,,189,189,0,,,,,0,100,,,,,c-4,noss,0.5,z,1.1311441670113709,None,None,,,,,,,,,,,0,189,189,513,523.8525710410031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.843767540995,523.8525710410031,524.3378702499904,524.3378702499904,524.3378702499904,524.4107908330043,524.4107908330043,524.4107908330043,524.9906341659953,z,1.1311441670113709,None,524.990765333001,524.9908181249921,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,0.0,,190,190,0,,,,,0,100,,,,,c-2,noss,0.75,z,1.3823491249931976,None,None,,,,,,,,,,,0,190,190,561,525.0019652910123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.9929784160049,525.0019652910123,525.7380721250083,525.7380721250083,525.7380721250083,525.8104155409965,525.8104155409965,525.8104155409965,526.389057124994,z,1.3823491249931976,None,526.3891577910108,526.3891990830016,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,-15.0,,191,191,0,,,,,100,0,,,,,c+2,negs,0.75,period,1.345538374996977,None,None,,,,,,,,,,,0,191,191,474,526.3998057080025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.391129791009,526.3998057080025,527.1311089160154,527.1311089160154,527.1311089160154,527.2051308749942,527.2051308749942,527.2051308749942,527.7572606250178,period,1.345538374996977,None,527.7574143749953,527.7574700000114,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-6,-15.0,,192,192,0,,,,,100,0,,,,,c-6,negs,0.5,z,1.6192694579949602,None,None,,,,,,,,,,,0,192,192,301,527.7693964159989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.7601810829947,527.7693964159989,528.2547167500015,528.2547167500015,528.2547167500015,528.3270162080007,528.3270162080007,528.3270162080007,529.3913731249922,z,1.6192694579949602,None,529.3915140409954,529.3915935830155,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,193,193,0,,,,,0,100,,,,,c+2,noss,0.75,period,1.5469186659902334,None,None,,,,,,,,,,,0,193,193,643,529.4028593749972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.3940174579911,529.4028593749972,530.1379887080111,530.1379887080111,530.1379887080111,530.2100104159908,530.2100104159908,530.2100104159908,530.9573722080095,period,1.5469186659902334,None,530.9575328330102,530.9575786660134,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-4,-15.0,,194,194,0,,,,,100,0,,,,,c-4,negs,0.5,period,1.6272925829980522,None,None,,,,,,,,,,,0,194,194,346,530.9696969999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.9605634160107,530.9696969999932,531.4548214160022,531.4548214160022,531.4548214160022,531.5264835830021,531.5264835830021,531.5264835830021,532.6076086249959,period,1.6272925829980522,None,532.6077602080186,532.6078357500082,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,0.0,,195,195,0,,,,,0,100,,,,,c-2,noss,1.0,z,1.5906443749845494,None,None,,,,,,,,,,,0,195,195,577,532.6193683329911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.6103043330077,532.6193683329911,533.6048069160024,533.6048069160024,533.6048069160024,533.6767389579909,533.6767389579909,533.6767389579909,534.2131776250026,z,1.5906443749845494,None,534.2133000410104,534.2133505000093,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,196,196,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.3474892080121208,None,None,,,,,,,,,,,0,196,196,57,534.2242486250179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.215330875013,534.2242486250179,534.9641640000045,534.9641640000045,534.9641640000045,535.0387900829955,535.0387900829955,535.0387900829955,535.5747414159996,z,1.3474892080121208,None,535.5748887500085,535.5749693330145,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,197,197,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.4081960830080789,None,None,,,,,,,,,,,0,197,197,54,535.5862399580074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.5772026659979,535.5862399580074,536.3217152500001,536.3217152500001,536.3217152500001,536.3932891660079,536.3932891660079,536.3932891660079,536.9971899999946,z,1.4081960830080789,None,536.9973531250143,536.9974058330117,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
2,0.0,,198,198,0,,,,,0,100,,,,,c+2,noss,1.25,period,2.0347030000120867,None,None,,,,,,,,,,,0,198,198,667,537.0083521250053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0001015000162,537.0083521250053,538.2482765830064,538.2482765830064,538.2482765830064,538.3222829580191,538.3222829580191,538.3222829580191,539.0459811660112,period,2.0347030000120867,None,539.0460617910139,539.0461003750097,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,15.0,,199,199,0,,,,,100,0,,,,,c-2,poss,1.0,z,1.6257066249963827,None,None,,,,,,,,,,,0,199,199,28,539.0546312500082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0475548749964,539.0546312500082,540.048198916018,540.048198916018,540.048198916018,540.1223648329906,540.1223648329906,540.1223648329906,540.691449875012,z,1.6257066249963827,None,540.6916118329973,540.6916670000064,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-8,-15.0,,200,200,0,,,,,100,0,,,,,c-8,negs,1.25,z,1.8362103330146056,None,None,,,,,,,,,,,0,200,200,291,540.7031945830095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.6941428749997,540.7031945830095,541.9383987080073,541.9383987080073,541.9383987080073,542.0106914160133,542.0106914160133,542.0106914160133,542.5417630409938,z,1.8362103330146056,None,542.5418770000106,542.5419211660046,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,15.0,,201,201,0,,,,,100,0,,,,,c+0,poss,0.75,z,1.2699093330011237,None,None,,,,,,,,,,,0,201,201,55,542.553127666004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.5440100409905,542.553127666004,543.288534916006,543.288534916006,543.288534916006,543.3603239580116,543.3603239580116,543.3603239580116,543.825772790995,z,1.2699093330011237,None,543.8259419160022,543.8260267500009,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
0,0.0,,202,202,0,,,,,0,100,,,,,c+0,noss,0.5,z,1.4235438329924364,None,None,,,,,,,,,,,0,202,202,592,543.8377123330138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.828559000016,543.8377123330138,544.3219335410104,544.3219335410104,544.3219335410104,544.3925628750003,544.3925628750003,544.3925628750003,545.2639640000125,z,1.4235438329924364,None,545.2640665000072,545.2641087080119,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
-2,-15.0,,203,203,0,,,,,100,0,,,,,c-2,negs,1.25,period,1.8338411250151694,None,None,,,,,,,,,,,0,203,203,411,545.2748787080054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.2661074160133,545.2748787080054,546.5150900830049,546.5150900830049,546.5150900830049,546.5892404580081,546.5892404580081,546.5892404580081,547.1133790000167,period,1.8338411250151694,None,547.1134800830041,547.1135343750066,None,,,,,,,,,,,,21040105,2,2026-03-02_11h49.46.560,tilt_mocs,2024.2.4,None,2026-03-02 11h50.24.079999 -0500,
